method,split,RMSE,AUUC,AUUC_thout
ITE_2M,14,0.002084432842711303,268.8108742334611,181.4999999999561
ITE_SDR,14,0.002084457582731813,268.8108742334611,181.4999999999561
MITE_2M,14,0.00015299898582624025,397.643035216868,252.49999999992045
MITE_SDR,14,0.0001509245921102246,397.643035216868,252.49999999992045
Oracle,14,,378.5879008533963,257.49999999992554
RAND,15,,376.399299812605,174.999999999946
ITE_best,15,0.001694071930125726,268.4699021889635,219.49999999996652
ITE_2M,15,0.001693598190246621,268.4699021889635,219.49999999996652
ITE_SDR,15,0.0016913269270818273,268.4699021889635,219.49999999996652
MITE_2M,15,0.00016803051703792523,321.1893077004288,253.49999999992104
MITE_SDR,15,0.0001652669786816693,321.1893077004288,253.49999999992104
Oracle,15,,371.68959099558646,257.4999999999246
RAND,16,,192.6021409027635,174.99999999994742
ITE_best,16,0.001748294301245918,207.2113374424632,197.4999999999302
ITE_2M,16,0.0017478693082043021,207.2113374424632,197.4999999999302
ITE_SDR,16,0.0017478419372977043,207.2113374424632,197.4999999999302
MITE_2M,16,0.00018659147793026508,230.1784899793731,253.49999999992306
MITE_SDR,16,0.00018517517919258513,230.1784899793731,253.49999999992306
Oracle,16,,244.17381986529236,257.4999999999267
RAND,17,,348.532308337828,174.99999999994674
ITE_best,17,0.0017998309420794317,346.24932445095993,195.49999999995305
ITE_2M,17,0.0017990604079248338,346.24932445095993,195.49999999995305
ITE_SDR,17,0.0017993956442776042,346.24932445095993,195.49999999995305
MITE_2M,17,9.095557322189625e-05,411.46848401268204,256.49999999992593
MITE_SDR,17,8.559420193180031e-05,411.46848401268204,256.49999999992593
Oracle,17,,412.911693107792,257.4999999999258
RAND,18,,138.56393014813148,174.9999999999469
ITE_best,18,0.001741890924243493,192.42615790817135,207.49999999992897
ITE_2M,18,0.0017413769656657633,192.42615790817135,207.49999999992897
ITE_SDR,18,0.0017413027543472515,192.42615790817135,207.49999999992897
MITE_2M,18,0.00010758151566018073,137.53391940970897,256.49999999992593
MITE_SDR,18,0.0001029833918012159,137.53391940970897,256.49999999992593
Oracle,18,,158.18117187185698,257.49999999992593
RAND,19,,104.61489202561643,174.99999999994708
ITE_best,19,0.0019298710463326405,-37.0782445744537,235.49999999991653
ITE_2M,19,0.0019267014449239948,-37.0782445744537,235.49999999991653
ITE_SDR,19,0.001929244832818305,-37.0782445744537,235.49999999991653
MITE_2M,19,0.0001269904110401486,-8.528454020416646,256.4999999999263
MITE_SDR,19,0.00013021946233736853,-8.528454020416646,256.4999999999263
Oracle,19,,-1.74236500755121,257.4999999999262
RAND,20,,225.96216822130737,174.9999999999468
ITE_best,20,0.0016778365373318052,194.90435170127103,200.49999999998337
ITE_2M,20,0.0016774120087392388,194.90435170127103,200.49999999998337
ITE_SDR,20,0.0016774285367691607,194.90435170127103,200.49999999998337
MITE_2M,20,0.0001420884683435545,262.5445838512673,256.49999999992616
MITE_SDR,20,0.00013491411397678298,262.5445838512673,256.49999999992616
Oracle,20,,272.1275483131931,257.49999999992605
RAND,21,,368.1168679329894,174.99999999994702
ITE_best,21,0.0010035389244619913,484.8498002003339,186.49999999995148
ITE_2M,21,0.0009981743806584497,484.8498002003339,186.49999999995148
ITE_SDR,21,0.0009987440289325202,484.8498002003339,186.49999999995148
MITE_2M,21,0.00010810560725927113,477.12498416173395,257.499999999926
MITE_SDR,21,0.0001103217346132237,477.12498416173395,257.499999999926
Oracle,21,,477.12498416173395,257.499999999926
RAND,22,,196.71613074748893,174.99999999994634
ITE_best,22,0.0024907978396722995,72.02777107707793,192.49999999992676
ITE_2M,22,0.0024900047038041062,72.02777107707793,192.49999999992676
ITE_SDR,22,0.002490162746739681,72.02777107707793,192.49999999992676
MITE_2M,22,6.807178035475678e-05,225.0267362350241,257.4999999999249
MITE_SDR,22,6.898446382853453e-05,225.0267362350241,257.4999999999249
Oracle,22,,225.0267362350241,257.4999999999249
RAND,23,,296.96134376438204,174.99999999994674
ITE_best,23,0.0017741661814538571,227.00298559352075,174.49999999996666
ITE_2M,23,0.001773801733447376,227.00298559352075,174.49999999996666
ITE_SDR,23,0.0017737860173090592,227.00298559352075,174.49999999996666
MITE_2M,23,0.0001231885549024754,405.9930985961377,256.49999999992576
MITE_SDR,23,0.00011340378692348486,405.9930985961377,256.49999999992576
Oracle,23,,408.19525442088394,257.4999999999257
RAND,24,,46.90055124940409,174.99999999994697
ITE_best,24,0.0020620328653542753,94.6301656167383,194.49999999995745
ITE_2M,24,0.0020581191323022037,94.6301656167383,194.49999999995745
ITE_SDR,24,0.002061470352928344,94.6301656167383,194.49999999995745
MITE_2M,24,0.0001208118361625267,79.65537886846016,255.49999999992585
MITE_SDR,24,0.00012772128532591987,79.65537886846016,255.49999999992585
Oracle,24,,92.02543244900328,257.4999999999261
RAND,25,,232.71559741306555,174.99999999994571
ITE_best,25,0.0019547579650710935,71.19755303180301,191.49999999997974
ITE_2M,25,0.0019543384685079324,71.19755303180301,191.49999999997974
ITE_SDR,25,0.001954320863046606,71.19755303180301,191.49999999997974
MITE_2M,25,9.952350450530676e-05,280.38944936198305,257.49999999992417
MITE_SDR,25,0.0001045414214401517,280.38944936198305,257.49999999992417
Oracle,25,,280.38944936198305,257.49999999992417
RAND,26,,48.446703062491,174.99999999994725
ITE_best,26,0.0019970223311524295,27.935655789948456,204.49999999997874
ITE_2M,26,0.0019965862945416444,27.935655789948456,204.49999999997874
ITE_SDR,26,0.0019964256387095987,27.935655789948456,204.49999999997874
MITE_2M,26,0.0001070952250489446,91.770947295932,255.49999999992636
MITE_SDR,26,0.0001040471301797176,91.770947295932,255.49999999992636
Oracle,26,,117.9946690626725,257.4999999999267
RAND,27,,229.4929073405765,174.99999999994662
ITE_best,27,0.0017964373346851753,99.83809418743026,147.49999999995273
ITE_2M,27,0.0017960574240757311,99.83809418743026,147.49999999995273
ITE_SDR,27,0.001796054274203261,99.83809418743026,147.49999999995273
MITE_2M,27,8.04647273186274e-05,304.4348554480153,256.4999999999257
MITE_SDR,27,8.206967459236385e-05,304.4348554480153,256.4999999999257
Oracle,27,,323.7656593073353,257.49999999992565
RAND,28,,110.56741331574085,174.9999999999465
ITE_best,28,0.0015061839759398783,137.33694149353326,208.4999999999848
ITE_2M,28,0.0015008333141041052,137.33694149353326,208.4999999999848
ITE_SDR,28,0.001505687346408761,137.33694149353326,208.4999999999848
MITE_2M,28,0.00011411597887545084,100.99401443491577,256.49999999992525
MITE_SDR,28,0.00011373543411692043,100.99401443491577,256.49999999992525
Oracle,28,,120.93413667784277,257.49999999992514
RAND,29,,264.30661975605835,174.99999999994634
ITE_best,29,0.0014655314820160817,154.5027239991259,190.49999999992824
ITE_2M,29,0.0014614465940743942,154.5027239991259,190.49999999992824
ITE_SDR,29,0.0014652106906264044,154.5027239991259,190.49999999992824
MITE_2M,29,0.0001292552769561986,313.5522394047021,256.49999999992536
MITE_SDR,29,0.00012963188296805767,313.5522394047021,256.49999999992536
Oracle,29,,345.09389477635455,257.4999999999252
RAND,30,,360.04427731497344,174.9999999999464
ITE_best,30,0.001691162466719496,380.1655895682627,232.49999999994284
ITE_2M,30,0.0016906437708274905,380.1655895682627,232.49999999994284
ITE_SDR,30,0.0016907025609547946,380.1655895682627,232.49999999994284
MITE_2M,30,0.00017334373306972554,298.78843165268876,254.4999999999277
MITE_SDR,30,0.00017040564463459602,298.78843165268876,254.4999999999277
Oracle,30,,300.0905368066254,257.49999999992497
RAND,31,,148.54498380583027,174.99999999994697
ITE_best,31,0.0020574686077690653,87.16060235966191,216.4999999999461
ITE_2M,31,0.0020553371521627095,87.16060235966191,216.4999999999461
ITE_SDR,31,0.0020567956556423136,87.16060235966191,216.4999999999461
MITE_2M,31,0.00013843766037801802,93.80244130038864,254.49999999991851
MITE_SDR,31,0.00013133174425176836,93.80244130038864,254.49999999991851
Oracle,31,,101.0453959802798,257.49999999992605
RAND,32,,334.5288675055526,174.99999999994657
ITE_best,32,0.001469697934026241,396.8711448833656,208.49999999994967
ITE_2M,32,0.0014683981848513084,396.8711448833656,208.49999999994967
ITE_SDR,32,0.0014693596868841131,396.8711448833656,208.49999999994967
MITE_2M,32,7.841157595413823e-05,366.1172068720101,257.49999999992525
MITE_SDR,32,7.737114503746475e-05,366.1172068720101,257.49999999992525
Oracle,32,,366.1172068720101,257.49999999992525
RAND,33,,234.98897444872273,174.99999999994577
ITE_best,33,0.0013914900727592828,282.37415391362174,213.49999999995322
ITE_2M,33,0.0013905774422850517,282.37415391362174,213.49999999995322
ITE_SDR,33,0.00139112215456027,282.37415391362174,213.49999999995322
MITE_2M,33,8.527829807230185e-05,281.4366152572731,257.49999999992434
MITE_SDR,33,7.916438759788748e-05,281.4366152572731,257.49999999992434
Oracle,33,,281.4366152572731,257.49999999992434
RAND,34,,131.66085201614624,174.9999999999465
ITE_best,34,0.002072067944925572,136.18900979032261,198.49999999992366
ITE_2M,34,0.002071549441226429,136.18900979032261,198.49999999992366
ITE_SDR,34,0.002071564511142697,136.18900979032261,198.49999999992366
MITE_2M,34,0.00010646890399412958,134.4341550182374,256.4999999999175
MITE_SDR,34,0.00010346772186788523,138.462975407625,257.49999999992525
Oracle,34,,138.462975407625,257.49999999992525
RAND,35,,204.90863727979377,174.99999999994702
ITE_best,35,0.001165016808089993,304.0500429545106,198.4999999999764
ITE_2M,35,0.0011648333928045785,304.0500429545106,198.4999999999764
ITE_SDR,35,0.0011647278063447928,304.0500429545106,198.4999999999764
MITE_2M,35,0.00011049837791901349,249.85594165251908,256.4999999999262
MITE_SDR,35,0.00011106930300512796,249.85594165251908,256.4999999999262
Oracle,35,,264.94988476205236,257.49999999992616
RAND,36,,413.496005222245,174.99999999994583
ITE_best,36,0.0017424790144044008,469.93843376803295,205.49999999995282
ITE_2M,36,0.0017415419417687534,467.89608662582407,210.49999999994688
ITE_SDR,36,0.00174205160114755,469.93843376803295,205.49999999995282
MITE_2M,36,0.00013408398749509596,412.87324597752274,254.49999999992698
MITE_SDR,36,0.00013624732889532253,412.87324597752274,254.49999999992698
Oracle,36,,423.6974903344748,257.4999999999241
RAND,37,,247.68477712565436,174.99999999994662
ITE_best,37,0.001120198330652545,280.9237600432531,202.49999999994958
ITE_2M,37,0.0011199759642384018,280.9237600432531,202.49999999994958
ITE_SDR,37,0.0011199012293313356,280.9237600432531,202.49999999994958
MITE_2M,37,0.00011590902150484043,270.73384443069534,254.499999999918
MITE_SDR,37,0.00011771285209686064,270.73384443069534,254.499999999918
Oracle,37,,304.6996976085882,257.4999999999256
RAND,38,,191.0038381576851,174.9999999999466
ITE_best,38,0.001963618222909333,217.50581811107344,198.4999999999511
ITE_2M,38,0.001963163271776435,217.50581811107344,198.4999999999511
ITE_SDR,38,0.001963088990986724,217.50581811107344,198.4999999999511
MITE_2M,38,7.736791776899502e-05,184.07806640060937,257.4999999999255
MITE_SDR,38,7.245933035210459e-05,184.07806640060937,257.4999999999255
Oracle,38,,184.07806640060937,257.4999999999255
RAND,39,,184.50104488506258,174.9999999999464
ITE_best,39,0.001282621493902966,220.37587992668998,206.49999999994955
ITE_2M,39,0.0012822042644378996,220.37587992668998,206.49999999994955
ITE_SDR,39,0.0012822627665259817,220.37587992668998,206.49999999994955
MITE_2M,39,8.290775323163601e-05,242.88521675323344,257.49999999992514
MITE_SDR,39,8.000130718933266e-05,242.88521675323344,257.49999999992514
Oracle,39,,242.88521675323344,257.49999999992514
RAND,40,,387.7589142267934,174.9999999999463
ITE_best,40,0.0018261813024375928,303.59125155433003,206.49999999995646
ITE_2M,40,0.0018257236509861923,303.59125155433003,206.49999999995646
ITE_SDR,40,0.0018257660126333197,303.59125155433003,206.49999999995646
MITE_2M,40,0.00015515837828373113,339.9877442043453,256.49999999992525
MITE_SDR,40,0.00015638474445892934,339.9877442043453,256.49999999992525
Oracle,40,,354.2766625291091,257.4999999999251
RAND,41,,242.11815922139067,174.9999999999463
ITE_best,41,0.0016235331823631688,178.60258762482613,213.4999999999573
ITE_2M,41,0.0016230556291132426,178.60258762482613,213.4999999999573
ITE_SDR,41,0.0016231484386850133,178.60258762482613,213.4999999999573
MITE_2M,41,0.00011067788724913722,258.8349781961064,256.4999999999252
MITE_SDR,41,0.00010720119635251687,258.8349781961064,256.4999999999252
Oracle,41,,254.73127471195428,257.499999999925
RAND,42,,344.8851342300004,174.99999999994634
ITE_best,42,0.0016140863965412688,392.8154982402935,190.49999999993418
ITE_2M,42,0.001613786134431681,392.8154982402935,190.49999999993418
ITE_SDR,42,0.0016137738222087943,392.8154982402935,190.49999999993418
MITE_2M,42,0.00016417085256206128,443.70529276081515,253.49999999990965
MITE_SDR,42,0.00016322190797271675,443.70529276081515,253.49999999990965
Oracle,42,,440.6442376993619,257.4999999999252
RAND,43,,272.12259420249393,174.9999999999468
ITE_best,43,0.001982574577544973,277.87499281100554,187.49999999994907
ITE_2M,43,0.0019821136395242376,277.87499281100554,187.49999999994907
ITE_SDR,43,0.0019821295335681545,277.87499281100554,187.49999999994907
MITE_2M,43,0.000126657505335741,359.58566909982267,256.4999999999296
MITE_SDR,43,0.00012571599882450147,359.58566909982267,256.4999999999296
Oracle,43,,370.7693969211446,257.4999999999257
RAND,44,,73.96886639117656,174.99999999994668
ITE_best,44,0.001812541871920832,47.57321110709056,205.49999999990783
ITE_2M,44,0.0018094223585923173,47.57321110709056,205.49999999990783
ITE_SDR,44,0.0018120546680733395,47.57321110709056,205.49999999990783
MITE_2M,44,9.714621017632981e-05,89.54997772690561,256.4999999999179
MITE_SDR,44,9.866721596679765e-05,89.54997772690561,256.4999999999179
Oracle,44,,84.48111674666187,257.4999999999257
RAND,45,,320.19727899320424,174.99999999994648
ITE_best,45,0.002153471911859545,219.28770054973728,181.49999999994498
ITE_2M,45,0.0021529149884918536,219.28770054973728,181.49999999994498
ITE_SDR,45,0.002152970041625661,219.28770054973728,181.49999999994498
MITE_2M,45,0.00010622503658060402,449.552597600845,257.49999999992514
MITE_SDR,45,0.00010953505031934923,449.552597600845,257.49999999992514
Oracle,45,,449.552597600845,257.49999999992514
RAND,46,,65.08763363270918,174.99999999994748
ITE_best,46,0.0014990075033940926,143.1660446563627,211.4999999999597
ITE_2M,46,0.0014986826602463134,143.1660446563627,211.4999999999597
ITE_SDR,46,0.0014985140070074624,143.1660446563627,211.4999999999597
MITE_2M,46,0.00017103238204295516,77.7608320319005,250.49999999994398
MITE_SDR,46,0.00017379626281059605,79.27123829133515,248.49999999994648
Oracle,46,,95.33475998284021,257.49999999992696
RAND,47,,155.85766069066085,174.9999999999469
ITE_best,47,0.0016343648747288485,151.7721492747038,200.49999999992346
ITE_2M,47,0.0016323728623291172,151.7721492747038,200.49999999992346
ITE_SDR,47,0.0016338944184112495,151.7721492747038,200.49999999992346
MITE_2M,47,0.00011652957370285258,166.73491738556987,256.4999999999262
MITE_SDR,47,0.00011743377845523758,166.73491738556987,256.4999999999262
Oracle,47,,187.8154456482909,257.4999999999261
RAND,48,,326.17874913572814,174.9999999999468
ITE_best,48,0.0015299497408914815,278.2084978687873,164.49999999997468
ITE_2M,48,0.0015295092402807272,278.2084978687873,164.49999999997468
ITE_SDR,48,0.0015296473078788063,278.2084978687873,164.49999999997468
MITE_2M,48,0.0001283710233668628,394.9316994888235,256.49999999992565
MITE_SDR,48,0.00012941860337165295,394.9316994888235,256.49999999992565
Oracle,48,,420.3356289324932,257.49999999992565
RAND,49,,239.90412314854257,174.99999999994674
ITE_best,49,0.0015940431258876318,255.89392084554703,204.49999999996058
ITE_2M,49,0.0015919487792350735,255.89392084554703,204.49999999996058
ITE_SDR,49,0.0015936635607732143,255.89392084554703,204.49999999996058
MITE_2M,49,9.818221605092834e-05,259.48189825254144,256.4999999999257
MITE_SDR,49,9.846284959004971e-05,259.48189825254144,256.4999999999257
Oracle,49,,277.7450308095555,257.49999999992565
RAND,50,,80.65990304363004,174.99999999994586
ITE_best,50,0.0018261616821992717,65.19214379803914,211.49999999993014
ITE_2M,50,0.0018257639525762533,65.19214379803914,211.49999999993014
ITE_SDR,50,0.001825649977343372,65.19214379803914,211.49999999993014
MITE_2M,50,8.328493753993747e-05,52.157887714111105,256.49999999992457
MITE_SDR,50,8.3662261232949e-05,74.32953196659835,257.49999999992434
Oracle,50,,74.32953196659835,257.49999999992434
