method,split,RMSE,AUUC,AUUC_thout
ITE_best,19,0.0016544015577543607,4927.9384198759635,5149.999999998412
ITE_2M,19,0.0016542104271484485,4927.9384198759635,5149.999999998412
ITE_SDR,19,0.0016508708057691999,4927.9384198759635,5149.999999998412
MITE_2M,19,0.0006346362231302863,4927.9384198759635,5149.999999998412
MITE_SDR,19,0.0006387037140060118,4927.9384198759635,5149.999999998412
Oracle,19,,4927.9384198759635,5149.999999998412
RAND,20,,3448.912670581689,3499.999999998775
ITE_best,20,0.002048974306913401,5131.140044651897,5129.999999998413
ITE_2M,20,0.0020498281697405194,5131.140044651897,5129.999999998413
ITE_SDR,20,0.002048749977189005,5131.140044651897,5129.999999998413
MITE_2M,20,0.0004892992991687837,5165.837910838228,5149.999999998404
MITE_SDR,20,0.0004923286606573965,5165.837910838228,5149.999999998404
Oracle,20,,5165.837910838228,5149.999999998404
RAND,21,,3659.5989125938904,3499.9999999987795
ITE_best,21,0.0019285491441330526,5323.734881441756,5149.999999998408
ITE_2M,21,0.0019338175384073211,5323.734881441756,5149.999999998408
ITE_SDR,21,0.0019293633310818793,5323.734881441756,5149.999999998408
MITE_2M,21,0.0006225827710508782,5323.734881441756,5149.999999998408
MITE_SDR,21,0.0006283114817749059,5323.734881441756,5149.999999998408
Oracle,21,,5323.734881441756,5149.999999998408
RAND,22,,3410.8134174004554,3499.999999998782
ITE_best,22,0.00188072565586085,5004.193237238405,5129.999999998413
ITE_2M,22,0.0018810078977227155,5004.193237238405,5129.999999998413
ITE_SDR,22,0.0018797606941299977,5004.193237238405,5129.999999998413
MITE_2M,22,0.0003875988710967554,5046.352635961197,5149.999999998409
MITE_SDR,22,0.00039162777576996847,5046.352635961197,5149.999999998409
Oracle,22,,5046.352635961197,5149.999999998409
RAND,23,,3369.838349088568,3499.9999999987767
ITE_best,23,0.0021223285827177713,4978.343028414699,5109.999999998432
ITE_2M,23,0.0021232465049140278,4978.343028414699,5109.999999998432
ITE_SDR,23,0.002121600057550566,4978.343028414699,5109.999999998432
MITE_2M,23,0.0005478008546324644,5013.879372925325,5149.999999998404
MITE_SDR,23,0.000550369838223984,5013.879372925325,5149.999999998404
Oracle,23,,5013.879372925325,5149.999999998404
RAND,24,,3442.69953918341,3499.999999998772
ITE_best,24,0.0012833874555420873,5076.0374754343975,5149.999999998398
ITE_2M,24,0.0012837560040238343,5076.0374754343975,5149.999999998398
ITE_SDR,24,0.0012849008320713867,5076.0374754343975,5149.999999998398
MITE_2M,24,0.0004957101440919786,5076.0374754343975,5149.999999998398
MITE_SDR,24,0.0004998047630864401,5076.0374754343975,5149.999999998398
Oracle,24,,5076.0374754343975,5149.999999998398
RAND,25,,3472.088212637136,3499.9999999987613
ITE_best,25,0.0022765220851935952,5053.017031901756,5109.9999999984075
ITE_2M,25,0.002275864521658953,5053.017031901756,5109.9999999984075
ITE_SDR,25,0.002277170827747566,5053.017031901756,5109.9999999984075
MITE_2M,25,0.00040164735851159306,5104.997093875178,5149.999999998378
MITE_SDR,25,0.000405990249121571,5104.997093875178,5149.999999998378
Oracle,25,,5104.997093875178,5149.999999998378
RAND,26,,3465.8515872093267,3499.999999998776
ITE_best,26,0.0019377332652341572,5053.07590501601,5149.999999998402
ITE_2M,26,0.001936566020845992,5053.07590501601,5149.999999998402
ITE_SDR,26,0.0019355589449846634,5053.07590501601,5149.999999998402
MITE_2M,26,0.0007030414002493849,5053.07590501601,5149.999999998402
MITE_SDR,26,0.0007092406988840669,5053.07590501601,5149.999999998402
Oracle,26,,5053.07590501601,5149.999999998402
RAND,27,,3322.316319379788,3499.9999999987676
ITE_best,27,0.0016075643645696298,4985.73379843314,5129.999999998401
ITE_2M,27,0.0016079728514462436,4985.73379843314,5129.999999998401
ITE_SDR,27,0.0016058878449102699,4985.73379843314,5129.999999998401
MITE_2M,27,0.0003149294978974431,5021.696785991725,5149.999999998389
MITE_SDR,27,0.00031586074260566826,5021.696785991725,5149.999999998389
Oracle,27,,5021.696785991725,5149.999999998389
RAND,28,,3399.2458121413365,3499.9999999987767
ITE_best,28,0.001868862762647996,4997.570783789074,5129.999999998413
ITE_2M,28,0.0018681801740992588,4997.570783789074,5129.999999998413
ITE_SDR,28,0.00186521217174702,4997.570783789074,5129.999999998413
MITE_2M,28,0.00048182871379968175,5028.460063011864,5149.999999998402
MITE_SDR,28,0.0004850581465383127,5028.460063011864,5149.999999998402
Oracle,28,,5028.460063011864,5149.999999998402
RAND,29,,3451.3379357818376,3499.9999999987776
ITE_best,29,0.0016216402393467826,5060.398738797011,5149.999999998406
ITE_2M,29,0.001621658807859708,5060.398738797011,5149.999999998406
ITE_SDR,29,0.0016224479018270655,5060.398738797011,5149.999999998406
MITE_2M,29,0.00036625032739525705,5060.398738797011,5149.999999998406
MITE_SDR,29,0.00037533460461074375,5060.398738797011,5149.999999998406
Oracle,29,,5060.398738797011,5149.999999998406
RAND,30,,3565.15387442493,3499.999999998785
ITE_best,30,0.0019662283611611288,5197.749329497181,5149.999999998416
ITE_2M,30,0.0019662325703462863,5197.749329497181,5149.999999998416
ITE_SDR,30,0.0019679546566827803,5197.749329497181,5149.999999998416
MITE_2M,30,0.000509926223659121,5197.749329497181,5149.999999998416
MITE_SDR,30,0.000513203646050744,5197.749329497181,5149.999999998416
Oracle,30,,5197.749329497181,5149.999999998416
RAND,31,,3485.792814518598,3499.999999998766
ITE_best,31,0.0019445517255762001,5100.529361598356,5149.999999998387
ITE_2M,31,0.0019442917724393075,5100.529361598356,5149.999999998387
ITE_SDR,31,0.001942271997737692,5100.529361598356,5149.999999998387
MITE_2M,31,0.00028024361460835933,5100.529361598356,5149.999999998387
MITE_SDR,31,0.00028588490076283723,5100.529361598356,5149.999999998387
Oracle,31,,5100.529361598356,5149.999999998387
RAND,32,,3502.2470071300268,3499.999999998774
ITE_best,32,0.0025689538428775725,5176.046279003182,5129.999999998417
ITE_2M,32,0.0025698564486179272,5176.046279003182,5129.999999998417
ITE_SDR,32,0.0025686359348747797,5176.046279003182,5129.999999998417
MITE_2M,32,0.0004862762120563656,5194.385758652064,5149.999999998401
MITE_SDR,32,0.0004914565073986527,5194.385758652064,5149.999999998401
Oracle,32,,5194.385758652064,5149.999999998401
RAND,33,,3443.238843715986,3499.9999999987745
ITE_best,33,0.0020170644434302893,4999.6903865588665,5149.999999998399
ITE_2M,33,0.0020164076321241885,4999.6903865588665,5149.999999998399
ITE_SDR,33,0.0020165943110839776,4999.6903865588665,5149.999999998399
MITE_2M,33,0.0004797274966630551,4999.6903865588665,5149.999999998399
MITE_SDR,33,0.0004783250535023083,4999.6903865588665,5149.999999998399
Oracle,33,,4999.6903865588665,5149.999999998399
RAND,34,,3517.9564115889298,3499.999999998782
ITE_best,34,0.001832331650724266,5092.9740113475245,5149.999999998416
ITE_2M,34,0.0018325787324704305,5092.9740113475245,5149.999999998416
ITE_SDR,34,0.0018314854999172015,5092.9740113475245,5149.999999998416
MITE_2M,34,0.00041727269562675786,5092.9740113475245,5149.999999998416
MITE_SDR,34,0.00042492213662622796,5092.9740113475245,5149.999999998416
Oracle,34,,5092.9740113475245,5149.999999998416
RAND,35,,3330.266319123293,3499.9999999987735
ITE_best,35,0.0019462900975599517,5098.763107028751,5129.999999998415
ITE_2M,35,0.001947870015172627,5098.763107028751,5129.999999998415
ITE_SDR,35,0.0019459795304458676,5098.763107028751,5129.999999998415
MITE_2M,35,0.00046128054874443786,5109.590610803655,5149.999999998398
MITE_SDR,35,0.000463617056266572,5109.590610803655,5149.999999998398
Oracle,35,,5109.590610803655,5149.999999998398
RAND,36,,3369.1746945053965,3499.999999998778
ITE_best,36,0.0013445212116830639,4963.455339968087,5129.9999999984175
ITE_2M,36,0.0013423069783385607,4963.455339968087,5129.9999999984175
ITE_SDR,36,0.0013411167311236686,4963.455339968087,5129.9999999984175
MITE_2M,36,0.0004484604533255647,4979.1485857087,5149.999999998403
MITE_SDR,36,0.0004524116743394676,4979.1485857087,5149.999999998403
Oracle,36,,4979.1485857087,5149.999999998403
RAND,37,,3320.925976897077,3499.999999998776
ITE_best,37,0.0018253668511285961,4882.898384645707,5129.999999998406
ITE_2M,37,0.0018241549063866646,4882.898384645707,5129.999999998406
ITE_SDR,37,0.0018217913667915818,4882.898384645707,5129.999999998406
MITE_2M,37,0.0006243204745477799,4937.0156148168835,5149.999999998403
MITE_SDR,37,0.0006288617522307479,4937.0156148168835,5149.999999998403
Oracle,37,,4937.0156148168835,5149.999999998403
RAND,38,,3668.5394419662516,3499.9999999987767
ITE_best,38,0.0022058140102930693,5265.291013047961,5149.999999998406
ITE_2M,38,0.002205866792111136,5265.291013047961,5149.999999998406
ITE_SDR,38,0.0022051904396268415,5265.291013047961,5149.999999998406
MITE_2M,38,0.0006102098718992236,5265.291013047961,5149.999999998406
MITE_SDR,38,0.0006130923602770501,5265.291013047961,5149.999999998406
Oracle,38,,5265.291013047961,5149.999999998406
RAND,39,,3523.6135226044134,3499.999999998774
ITE_best,39,0.001852067927010601,5110.22814947917,5149.9999999983975
ITE_2M,39,0.001852207898864162,5110.22814947917,5149.9999999983975
ITE_SDR,39,0.0018503284813161883,5110.22814947917,5149.9999999983975
MITE_2M,39,0.0005200464902546241,5110.22814947917,5149.9999999983975
MITE_SDR,39,0.0005268381240217491,5110.22814947917,5149.9999999983975
Oracle,39,,5110.22814947917,5149.9999999983975
RAND,40,,3508.52801251048,3499.9999999987813
ITE_best,40,0.0022656910649553144,5285.5275958967095,5149.999999998409
ITE_2M,40,0.0022678598549418765,5285.5275958967095,5149.999999998409
ITE_SDR,40,0.0022651746006180284,5285.5275958967095,5149.999999998409
MITE_2M,40,0.0005507709297015531,5285.5275958967095,5149.999999998409
MITE_SDR,40,0.0005559391782288575,5285.5275958967095,5149.999999998409
Oracle,40,,5285.5275958967095,5149.999999998409
RAND,41,,3344.218048452545,3499.999999998778
ITE_best,41,0.001108968946553448,4941.413664691783,5149.999999998406
ITE_2M,41,0.0011061759770512598,4941.413664691783,5149.999999998406
ITE_SDR,41,0.0011083149365577224,4941.413664691783,5149.999999998406
MITE_2M,41,0.00046699294811252475,4941.413664691783,5149.999999998406
MITE_SDR,41,0.00047084276701269686,4941.413664691783,5149.999999998406
Oracle,41,,4941.413664691783,5149.999999998406
RAND,42,,3447.5967335023233,3499.9999999987713
ITE_best,42,0.0022367393453203094,5035.8555116910375,5109.999999998424
ITE_2M,42,0.002236662850433674,5035.8555116910375,5109.999999998424
ITE_SDR,42,0.0022349948971885055,5035.8555116910375,5109.999999998424
MITE_2M,42,0.0005252867339964449,5091.422046934051,5149.999999998396
MITE_SDR,42,0.0005257397233873205,5091.422046934051,5149.999999998396
Oracle,42,,5091.422046934051,5149.999999998396
RAND,43,,3433.0966723682795,3499.9999999987735
ITE_best,43,0.001944958767299599,5026.801985396637,5129.999999998413
ITE_2M,43,0.001945527727019321,5026.801985396637,5129.999999998413
ITE_SDR,43,0.0019409847347998817,5026.801985396637,5129.999999998413
MITE_2M,43,0.00047989201963245765,5060.72958477028,5149.999999998403
MITE_SDR,43,0.0004859839572906382,5060.72958477028,5149.999999998403
Oracle,43,,5060.72958477028,5149.999999998403
RAND,44,,3486.6987473042827,3499.999999998775
ITE_best,44,0.0018958790455818849,5162.964239911766,5149.999999998404
ITE_2M,44,0.0018972124083634658,5162.964239911766,5149.999999998404
ITE_SDR,44,0.0018955144632441662,5162.964239911766,5149.999999998404
MITE_2M,44,0.0004748444005603819,5162.964239911766,5149.999999998404
MITE_SDR,44,0.0004772638284638822,5162.964239911766,5149.999999998404
Oracle,44,,5162.964239911766,5149.999999998404
RAND,45,,3577.843547307988,3499.9999999987767
ITE_best,45,0.0018443479510567545,5301.679453579016,5149.999999998406
ITE_2M,45,0.0018456540861547597,5301.679453579016,5149.999999998406
ITE_SDR,45,0.001846864181610599,5301.679453579016,5149.999999998406
MITE_2M,45,0.0004041313501003018,5301.679453579016,5149.999999998406
MITE_SDR,45,0.0004042364754827675,5301.679453579016,5149.999999998406
Oracle,45,,5301.679453579016,5149.999999998406
RAND,46,,3325.8315996127676,3499.9999999987876
ITE_best,46,0.0015875887459167284,4962.236964365364,5149.999999998418
ITE_2M,46,0.0015872454439307864,4962.236964365364,5149.999999998418
ITE_SDR,46,0.0015861180257452647,4962.236964365364,5149.999999998418
MITE_2M,46,0.00040836156137751727,4962.236964365364,5149.999999998418
MITE_SDR,46,0.00040881986730962125,4962.236964365364,5149.999999998418
Oracle,46,,4962.236964365364,5149.999999998418
RAND,47,,3331.9880661817188,3499.999999998772
ITE_best,47,0.0016997619940371277,4899.087141662633,5109.999999998424
ITE_2M,47,0.0016990636596095248,4899.087141662633,5109.999999998424
ITE_SDR,47,0.0016979355869169658,4899.087141662633,5109.999999998424
MITE_2M,47,0.00038589021546821077,4941.985254183449,5149.999999998397
MITE_SDR,47,0.00038588170552056274,4941.985254183449,5149.999999998397
Oracle,47,,4941.985254183449,5149.999999998397
RAND,48,,3334.044418459369,3499.999999998772
ITE_best,48,0.0014729962585013309,5037.876683540876,5149.999999998394
ITE_2M,48,0.0014743517687639852,5037.876683540876,5149.999999998394
ITE_SDR,48,0.0014746113855720064,5037.876683540876,5149.999999998394
MITE_2M,48,0.00048765672594392113,5037.876683540876,5149.999999998394
MITE_SDR,48,0.0004916629377215398,5037.876683540876,5149.999999998394
Oracle,48,,5037.876683540876,5149.999999998394
RAND,49,,3451.4960417416332,3499.999999998772
ITE_best,49,0.0014902569002845254,5145.38078103658,5129.999999998404
ITE_2M,49,0.0014912310567934274,5145.38078103658,5129.999999998404
ITE_SDR,49,0.0014927950700170558,5145.38078103658,5129.999999998404
MITE_2M,49,0.0005422801304029829,5169.5666259629525,5149.999999998393
MITE_SDR,49,0.0005483253415628777,5169.5666259629525,5149.999999998393
Oracle,49,,5169.5666259629525,5149.999999998393
RAND,50,,3408.9746456188805,3499.9999999987776
ITE_best,50,0.0019534005767406267,5125.643015818554,5149.999999998404
ITE_2M,50,0.0019551305378757047,5125.643015818554,5149.999999998404
ITE_SDR,50,0.0019542758960852764,5125.643015818554,5149.999999998404
MITE_2M,50,0.0005046182062340547,5125.643015818554,5149.999999998404
MITE_SDR,50,0.0005059154784616928,5125.643015818554,5149.999999998404
Oracle,50,,5125.643015818554,5149.999999998404
