method,split,RMSE,AUUC,AUUC_thout
RAND,0,,300.39449767894985,349.9999999998943
ITE_best,0,0.002385417325840733,407.9116964297858,346.9999999997861
ITE_2M,0,0.0023850792952536306,407.9116964297858,346.9999999997861
ITE_SDR,0,0.0023850583349332034,407.9116964297858,346.9999999997861
MITE_2M,0,0.00017293674334258773,416.1884792162945,512.9999999998375
MITE_SDR,0,0.00017619639271331528,416.1884792162945,512.9999999998375
Oracle,0,,417.3059716896535,514.9999999998532
RAND,1,,67.24941158795991,349.99999999989586
ITE_best,1,0.0025569746185975005,38.549342769089534,336.9999999998333
ITE_2M,1,0.0025564329101517057,38.549342769089534,336.9999999998333
ITE_SDR,1,0.002556471675413231,38.549342769089534,336.9999999998333
MITE_2M,1,8.097479333248353e-05,215.8757062316921,514.999999999856
MITE_SDR,1,8.573730338868563e-05,215.8757062316921,514.999999999856
Oracle,1,,215.8757062316921,514.999999999856
RAND,2,,193.32541746345305,349.99999999989484
ITE_best,2,0.0018650377170210115,356.09005350163744,366.999999999785
ITE_2M,2,0.001864748378708611,356.09005350163744,366.999999999785
ITE_SDR,2,0.0018634774599957788,356.09005350163744,366.999999999785
MITE_2M,2,0.0001130051645601294,304.2728277116223,514.9999999998544
MITE_SDR,2,0.00010407790534211863,304.2728277116223,514.9999999998544
Oracle,2,,304.2728277116223,514.9999999998544
RAND,3,,258.5758766354011,349.9999999998947
ITE_best,3,0.002405652702248912,262.6218828819526,322.999999999837
ITE_2M,3,0.002405223464573479,262.6218828819526,322.999999999837
ITE_SDR,3,0.002405251603024966,262.6218828819526,322.999999999837
MITE_2M,3,0.00011673931362787783,393.1553233481297,514.9999999998544
MITE_SDR,3,0.00011507252011012195,393.1553233481297,514.9999999998544
Oracle,3,,393.1553233481297,514.9999999998544
RAND,4,,366.0185049134925,349.9999999998952
ITE_best,4,0.002143170463815032,301.43163682290935,436.9999999998492
ITE_2M,4,0.0021425921933116176,301.43163682290935,436.9999999998492
ITE_SDR,4,0.0021433947439131844,301.43163682290935,436.9999999998492
MITE_2M,4,0.0001439626412479005,330.78475149195447,514.9999999998544
MITE_SDR,4,0.00014358767884801695,330.78475149195447,514.9999999998544
Oracle,4,,330.78475149195447,514.9999999998544
RAND,5,,156.46474439083613,349.99999999989586
ITE_best,5,0.002351068166107484,124.47189333704445,440.99999999985135
ITE_2M,5,0.002350471817208191,124.47189333704445,440.99999999985135
ITE_SDR,5,0.0023486222696406708,124.47189333704445,440.99999999985135
MITE_2M,5,0.00018747696134630343,131.8254846681584,512.9999999998612
MITE_SDR,5,0.00018943177117246453,131.8254846681584,512.9999999998612
Oracle,5,,149.43018533459,514.9999999998562
RAND,6,,337.3075669275895,349.99999999989393
ITE_best,6,0.0026849807812839703,346.7720539240299,358.99999999983555
ITE_2M,6,0.0026844560797000677,346.7720539240299,358.99999999983555
ITE_SDR,6,0.002684535104547738,346.7720539240299,358.99999999983555
MITE_2M,6,0.0001411002081629223,448.16823480408897,514.9999999998537
MITE_SDR,6,0.00013981764360050306,448.16823480408897,514.9999999998537
Oracle,6,,448.16823480408897,514.9999999998537
RAND,7,,137.86685566298547,349.9999999998934
ITE_best,7,0.002495855114756518,109.95851109153804,426.9999999998377
ITE_2M,7,0.0024952296026624875,109.95851109153804,426.9999999998377
ITE_SDR,7,0.0024953068349115076,109.95851109153804,426.9999999998377
MITE_2M,7,0.00015237123608557302,89.68178426132918,512.999999999857
MITE_SDR,7,0.000151256422219606,89.68178426132918,512.999999999857
Oracle,7,,106.72121131393513,514.999999999852
RAND,8,,199.30916748364325,349.9999999998944
ITE_best,8,0.0011610917501411288,278.252941506516,464.9999999998408
ITE_2M,8,0.0011603471970788018,278.252941506516,464.9999999998408
ITE_SDR,8,0.001160863185248431,278.252941506516,464.9999999998408
MITE_2M,8,0.00011616218112403063,179.53538241630335,514.9999999998538
MITE_SDR,8,0.000117400082807657,179.53538241630335,514.9999999998538
Oracle,8,,179.53538241630335,514.9999999998538
RAND,9,,166.5996829869655,349.9999999998953
ITE_best,9,0.001791722739091854,248.24508362549378,376.99999999979667
ITE_2M,9,0.0017910048154374924,248.24508362549378,376.99999999979667
ITE_SDR,9,0.0017913154646779842,248.24508362549378,376.99999999979667
MITE_2M,9,0.0001066759345158744,223.24695673744918,514.999999999855
MITE_SDR,9,0.00010042107045720495,223.24695673744918,514.999999999855
Oracle,9,,223.24695673744918,514.999999999855
RAND,10,,336.7743311267841,349.9999999998952
ITE_best,10,0.00227362259123089,404.8947947639443,400.99999999977143
ITE_2M,10,0.0022731215155285204,404.8947947639443,400.99999999977143
ITE_SDR,10,0.0022731920973511127,404.8947947639443,400.99999999977143
MITE_2M,10,0.00013881349099574173,328.6025039055252,514.9999999998545
MITE_SDR,10,0.00013492722789685117,328.6025039055252,514.9999999998545
Oracle,10,,328.6025039055252,514.9999999998545
RAND,11,,363.05010094623503,349.9999999998941
ITE_best,11,0.0019422777916974947,375.99825696587743,352.99999999984965
ITE_2M,11,0.0019420535858433532,375.99825696587743,352.99999999984965
ITE_SDR,11,0.0019421155539846367,375.99825696587743,352.99999999984965
MITE_2M,11,0.00010978298933507215,492.5444547375585,514.9999999998532
MITE_SDR,11,0.00011589327066627693,492.5444547375585,514.9999999998532
Oracle,11,,492.5444547375585,514.9999999998532
RAND,12,,266.15337992726927,349.99999999989586
ITE_best,12,0.0018364473597348226,426.78372707499904,348.99999999981327
ITE_2M,12,0.001836157110139024,426.78372707499904,348.99999999981327
ITE_SDR,12,0.0018362076960617539,426.78372707499904,348.99999999981327
MITE_2M,12,0.0001683830564488783,343.2618512944077,514.999999999856
MITE_SDR,12,0.0001715314518730919,343.2618512944077,514.999999999856
Oracle,12,,343.2618512944077,514.999999999856
RAND,13,,133.27471232871176,349.9999999998947
ITE_best,13,0.002028613499374958,-7.449295918253841,340.99999999987773
ITE_2M,13,0.0020283231519055145,-7.449295918253841,340.99999999987773
ITE_SDR,13,0.002028321541581543,-7.449295918253841,340.99999999987773
MITE_2M,13,0.0001388924746697708,260.0270799160803,514.999999999854
MITE_SDR,13,0.00013549310624307083,260.0270799160803,514.999999999854
Oracle,13,,260.0270799160803,514.999999999854
RAND,14,,269.216630080904,349.9999999998951
ITE_best,14,0.0022631043449381437,359.06014543630926,408.9999999997915
ITE_2M,14,0.002262623662241793,359.06014543630926,408.9999999997915
ITE_SDR,14,0.00226270632254767,359.06014543630926,408.9999999997915
MITE_2M,14,0.00010476656604730714,287.1369095677704,514.9999999998553
MITE_SDR,14,0.00010558031990236853,287.1369095677704,514.9999999998553
Oracle,14,,287.1369095677704,514.9999999998553
RAND,15,,196.3545307394852,349.99999999989444
ITE_best,15,0.0014774931361809186,248.63329709758537,454.9999999998178
ITE_2M,15,0.0014772538250428706,248.63329709758537,454.9999999998178
ITE_SDR,15,0.0014772535338065463,248.63329709758537,454.9999999998178
MITE_2M,15,0.00014352898063095808,184.79376527502518,512.9999999998586
MITE_SDR,15,0.00014863359887423518,184.79376527502518,512.9999999998586
Oracle,15,,201.12591638411888,514.9999999998537
RAND,16,,298.73413361398707,349.9999999998944
ITE_best,16,0.0027242815958164694,296.3524473182872,384.99999999986164
ITE_2M,16,0.0027235855398244717,296.3524473182872,384.99999999986164
ITE_SDR,16,0.0027237404206458845,296.3524473182872,384.99999999986164
MITE_2M,16,0.00024455587859503487,317.82071792119905,512.9999999998538
MITE_SDR,16,0.000244674469151758,317.82071792119905,512.9999999998538
Oracle,16,,307.965442820044,514.9999999998536
RAND,17,,264.84805202078496,349.99999999989313
ITE_best,17,0.0019585360871634413,316.9170681077002,392.9999999998347
ITE_2M,17,0.001956291484227797,316.9170681077002,392.9999999998347
ITE_SDR,17,0.0019582393414136414,316.9170681077002,392.9999999998347
MITE_2M,17,0.0002021335887775876,292.45543701096045,512.9999999998358
MITE_SDR,17,0.00020624177937364935,292.45543701096045,512.9999999998358
Oracle,17,,298.95688332096046,514.9999999998515
RAND,18,,186.66851356897678,349.99999999989336
ITE_best,18,0.001518732598101953,204.8662865580864,422.9999999998731
ITE_2M,18,0.0015184163151335478,204.8662865580864,422.9999999998731
ITE_SDR,18,0.001518374192981123,204.8662865580864,422.9999999998731
MITE_2M,18,0.00011255524601708039,158.56287321682757,514.9999999998515
MITE_SDR,18,0.00010863872941106875,158.56287321682757,514.9999999998515
Oracle,18,,158.56287321682757,514.9999999998515
RAND,19,,606.1331645331738,349.99999999989427
ITE_best,19,0.0031516093985959684,594.6547130012191,270.9999999998606
ITE_2M,19,0.003151205868183871,594.6547130012191,270.9999999998606
ITE_SDR,19,0.0031511220535531794,594.6547130012191,270.9999999998606
MITE_2M,19,0.00011258927595672907,851.9502394123248,514.999999999853
MITE_SDR,19,0.00011508776551713314,851.9502394123248,514.999999999853
Oracle,19,,851.9502394123248,514.999999999853
RAND,20,,305.1970751532026,349.99999999989484
ITE_best,20,0.0028011257767636645,355.6204180891418,384.9999999998142
ITE_2M,20,0.002800546499312903,355.6204180891418,384.9999999998142
ITE_SDR,20,0.0028006634504634913,355.6204180891418,384.9999999998142
MITE_2M,20,0.0001757949034928699,411.36098628834884,514.9999999998541
MITE_SDR,20,0.0001709141666443681,411.36098628834884,514.9999999998541
Oracle,20,,411.36098628834884,514.9999999998541
RAND,21,,288.9814957100789,349.9999999998951
ITE_best,21,0.001975462693994001,397.7420456432988,422.99999999984504
ITE_2M,21,0.0019751488732493425,397.7420456432988,422.99999999984504
ITE_SDR,21,0.001975099351931523,397.7420456432988,422.99999999984504
MITE_2M,21,0.0001692584865568556,313.3810195943842,512.9999999998604
MITE_SDR,21,0.00016800979340161364,313.3810195943842,512.9999999998604
Oracle,21,,309.04185443035084,514.9999999998553
RAND,22,,67.64437760481087,349.9999999998958
ITE_best,22,0.002449512256064242,74.64275168415746,334.99999999983294
ITE_2M,22,0.002449038444230678,74.64275168415746,334.99999999983294
ITE_SDR,22,0.0024489228250010784,74.64275168415746,334.99999999983294
MITE_2M,22,0.0001158781909784356,228.5265119826441,514.999999999856
MITE_SDR,22,0.00011050178869546838,228.5265119826441,514.999999999856
Oracle,22,,228.5265119826441,514.999999999856
RAND,23,,383.9969394491018,349.9999999998952
ITE_best,23,0.0020939846065138952,489.36438644803286,446.9999999998156
ITE_2M,23,0.002093703100241468,489.36438644803286,446.9999999998156
ITE_SDR,23,0.002093721426454114,489.36438644803286,446.9999999998156
MITE_2M,23,0.00015493310140525895,400.6392592385173,514.9999999998549
MITE_SDR,23,0.0001580035246625441,400.6392592385173,514.9999999998549
Oracle,23,,400.6392592385173,514.9999999998549
RAND,24,,412.2829152976992,349.9999999998944
ITE_best,24,0.0024682245151534483,381.36798778079736,390.99999999986295
ITE_2M,24,0.0024677288614898883,381.36798778079736,390.99999999986295
ITE_SDR,24,0.002464998510400275,381.36798778079736,390.99999999986295
MITE_2M,24,9.516252895876844e-05,449.89184472382806,514.9999999998532
MITE_SDR,24,9.587380788563363e-05,449.89184472382806,514.9999999998532
Oracle,24,,449.89184472382806,514.9999999998532
RAND,25,,239.1200629066734,349.99999999989427
ITE_best,25,0.001498949843912469,320.4462358817397,432.9999999998691
ITE_2M,25,0.0014969749603190275,320.4462358817397,432.9999999998691
ITE_SDR,25,0.0014987372023559102,320.4462358817397,432.9999999998691
MITE_2M,25,0.00015276402392671519,251.8109977842822,514.9999999998531
MITE_SDR,25,0.0001563413881135824,251.8109977842822,514.9999999998531
Oracle,25,,251.8109977842822,514.9999999998531
RAND,26,,505.1177591570231,349.9999999998944
ITE_best,26,0.002751781863224053,533.2898867733569,386.9999999998681
ITE_2M,26,0.002751336894600994,533.2898867733569,386.9999999998681
ITE_SDR,26,0.002751372853600307,533.2898867733569,386.9999999998681
MITE_2M,26,0.00013848866153941684,553.5104771492589,512.9999999998377
MITE_SDR,26,0.00013887735957166853,553.5104771492589,512.9999999998377
Oracle,26,,546.7479192364193,514.9999999998536
RAND,27,,384.1284768530204,349.9999999998945
ITE_best,27,0.0026340567020362916,443.3201172063743,358.99999999979883
ITE_2M,27,0.0026335731287451336,443.3201172063743,358.99999999979883
ITE_SDR,27,0.002633656793097582,443.3201172063743,358.99999999979883
MITE_2M,27,0.00016098723323613364,512.37236753854,514.9999999998531
MITE_SDR,27,0.00016004741416946388,512.37236753854,514.9999999998531
Oracle,27,,512.37236753854,514.9999999998531
RAND,28,,122.90405889295653,349.99999999989484
ITE_best,28,0.002200883668792518,250.86492487382444,392.99999999981105
ITE_2M,28,0.0022004692664815773,250.86492487382444,392.99999999981105
ITE_SDR,28,0.0022004609011837166,250.86492487382444,392.99999999981105
MITE_2M,28,0.00017495674617527362,198.1852764903039,514.9999999998545
MITE_SDR,28,0.00017882262148108781,198.1852764903039,514.9999999998545
Oracle,28,,198.1852764903039,514.9999999998545
RAND,29,,220.2910252590773,349.9999999998958
ITE_best,29,0.002063020294632087,233.99576374857932,370.9999999998281
ITE_2M,29,0.002062566056303257,233.99576374857932,370.9999999998281
ITE_SDR,29,0.002062646233437529,233.99576374857932,370.9999999998281
MITE_2M,29,7.63536010794267e-05,292.0973756931581,514.9999999998556
MITE_SDR,29,7.543134658721401e-05,292.0973756931581,514.9999999998556
Oracle,29,,292.0973756931581,514.9999999998556
RAND,30,,234.0194235764502,349.9999999998945
ITE_best,30,0.002112281960200381,344.26665187775245,346.99999999982566
ITE_2M,30,0.0021119422015416383,344.26665187775245,346.99999999982566
ITE_SDR,30,0.0021120071506098696,344.26665187775245,346.99999999982566
MITE_2M,30,0.00011341882049405421,370.195883228983,514.9999999998536
MITE_SDR,30,0.00011448994503486171,370.195883228983,514.9999999998536
Oracle,30,,370.195883228983,514.9999999998536
RAND,31,,201.86643991247547,349.9999999998957
ITE_best,31,0.0027080646184537514,186.99486002529153,354.9999999998319
ITE_2M,31,0.0027071532359388604,186.99486002529153,354.9999999998319
ITE_SDR,31,0.0027073166562370885,186.99486002529153,354.9999999998319
MITE_2M,31,0.000129339457052424,314.88925566045873,514.9999999998554
MITE_SDR,31,0.00012807650569250504,314.88925566045873,514.9999999998554
Oracle,31,,314.88925566045873,514.9999999998554
RAND,32,,286.32450835246345,349.99999999989495
ITE_best,32,0.0022786965855908898,347.80038297639067,344.99999999979485
ITE_2M,32,0.0022783177961434417,347.80038297639067,344.99999999979485
ITE_SDR,32,0.0022759106651599166,347.80038297639067,344.99999999979485
MITE_2M,32,0.00010425958977896058,374.89888682022814,514.9999999998546
MITE_SDR,32,0.00010131082348793902,374.89888682022814,514.9999999998546
Oracle,32,,374.89888682022814,514.9999999998546
RAND,33,,243.00701985960404,349.9999999998953
ITE_best,33,0.0020614367346469924,377.9634811876973,384.99999999978036
ITE_2M,33,0.002061056570257022,377.9634811876973,384.99999999978036
ITE_SDR,33,0.0020611135543827917,377.9634811876973,384.99999999978036
MITE_2M,33,0.00010139795285433963,291.2142016461875,514.9999999998552
MITE_SDR,33,0.00010154455937576278,291.2142016461875,514.9999999998552
Oracle,33,,291.2142016461875,514.9999999998552
RAND,34,,261.8195724430443,349.99999999989393
ITE_best,34,0.0018616449050809429,367.7104896313122,426.9999999997788
ITE_2M,34,0.001861245910968426,367.7104896313122,426.9999999997788
ITE_SDR,34,0.0018613344853328998,367.7104896313122,426.9999999997788
MITE_2M,34,0.00012379720093807288,243.9455674539031,514.9999999998525
MITE_SDR,34,0.00012014243401000712,243.9455674539031,514.9999999998525
Oracle,34,,243.9455674539031,514.9999999998525
RAND,35,,328.70809768380786,349.9999999998944
ITE_best,35,0.002001215215249653,312.29114109711395,392.9999999998425
ITE_2M,35,0.0020009472904377206,312.29114109711395,392.9999999998425
ITE_SDR,35,0.002000919351496146,312.29114109711395,392.9999999998425
MITE_2M,35,8.311957220433733e-05,395.01746023757863,514.9999999998536
MITE_SDR,35,8.59720744678571e-05,395.01746023757863,514.9999999998536
Oracle,35,,395.01746023757863,514.9999999998536
RAND,36,,283.08420476665924,349.9999999998937
ITE_best,36,0.0018491541749208066,293.42787894108744,442.9999999998105
ITE_2M,36,0.0018463284870941187,293.42787894108744,442.9999999998105
ITE_SDR,36,0.0018487617422466775,293.42787894108744,442.9999999998105
MITE_2M,36,0.00015894709432172434,237.91269729434907,514.9999999998521
MITE_SDR,36,0.0001531634423097712,237.91269729434907,514.9999999998521
Oracle,36,,237.91269729434907,514.9999999998521
RAND,37,,341.86689844003195,349.99999999989393
ITE_best,37,0.001908439711107145,346.63465766211766,362.9999999998486
