method,split,RMSE,AUUC,AUUC_thout
MITE_SDR,10,0.0002694745922132201,1304.360612823093,1029.999999999703
Oracle,10,,1304.360612823093,1029.999999999703
RAND,11,,1083.1558894112895,699.9999999997872
ITE_best,11,0.0016532440401084113,1336.9946211888805,1009.9999999997115
ITE_2M,11,0.0016521049730050228,1336.9946211888805,1009.9999999997115
ITE_SDR,11,0.0016540989723302073,1336.9946211888805,1009.9999999997115
MITE_2M,11,0.00030172219612191887,1357.465303179977,1025.999999999719
MITE_SDR,11,0.00030851592038607674,1357.465303179977,1025.999999999719
Oracle,11,,1361.7646792450873,1029.9999999997033
RAND,12,,925.4127234637417,699.9999999997858
ITE_best,12,0.0014079617102064144,1316.3682868964909,985.9999999996745
ITE_2M,12,0.0014038131381800937,1316.3682868964909,985.9999999996745
ITE_SDR,12,0.001407471332455932,1316.3682868964909,985.9999999996745
MITE_2M,12,0.00032762605371869266,1394.422841641952,1025.9999999997162
MITE_SDR,12,0.0003306759017374803,1394.422841641952,1025.9999999997162
Oracle,12,,1394.1862281595197,1029.9999999997005
RAND,13,,976.7660154552577,699.9999999997885
ITE_best,13,0.002457069480256225,1082.2592891265865,865.9999999997302
ITE_2M,13,0.0024563257233258563,1082.2592891265865,865.9999999997302
ITE_SDR,13,0.0024563874955646344,1082.2592891265865,865.9999999997302
MITE_2M,13,0.0003181049030027082,1446.4736340474415,1029.9999999997067
MITE_SDR,13,0.0003213813663170499,1446.4736340474415,1029.9999999997067
Oracle,13,,1446.4736340474415,1029.9999999997067
RAND,14,,880.6779583840107,699.9999999997854
ITE_best,14,0.0021264723506247358,1040.5833231808922,925.9999999997443
ITE_2M,14,0.00212294040751587,1040.5833231808922,925.9999999997443
ITE_SDR,14,0.002119972042246194,1040.5833231808922,925.9999999997443
MITE_2M,14,0.00031446111946290705,1310.811404760811,1025.9999999997162
MITE_SDR,14,0.00031484283188500366,1310.811404760811,1025.9999999997162
Oracle,14,,1281.1006545599187,1029.9999999997005
RAND,15,,950.6843876204621,699.9999999997885
ITE_best,15,0.001995632083797228,1156.7913560670127,977.9999999998037
ITE_2M,15,0.001994799491352593,1156.7913560670127,977.9999999998037
ITE_SDR,15,0.001986183390915126,1156.7913560670127,977.9999999998037
MITE_2M,15,0.0003272034949658885,1220.73149608847,1025.9999999997053
MITE_SDR,15,0.0003277769988571994,1220.73149608847,1025.9999999997053
Oracle,15,,1219.9690840162568,1029.9999999997046
RAND,16,,882.6215648011712,699.9999999997872
ITE_best,16,0.0016315224162882819,1115.4468290653915,993.9999999997275
ITE_2M,16,0.0016308464915591172,1115.4468290653915,993.9999999997275
ITE_SDR,16,0.0016287310840501362,1115.4468290653915,993.9999999997275
MITE_2M,16,0.0003035284435196503,1185.2278813714934,1029.9999999997037
MITE_SDR,16,0.000304477295744569,1185.2278813714934,1029.9999999997037
Oracle,16,,1185.2278813714934,1029.9999999997037
RAND,17,,980.1243618950757,699.999999999786
ITE_best,17,0.001466406931057167,1210.2109046993717,969.9999999996872
ITE_2M,17,0.0014624244027063404,1210.2109046993717,969.9999999996872
ITE_SDR,17,0.0014664015257335244,1210.2109046993717,969.9999999996872
MITE_2M,17,0.00040346375924510587,1337.4583603447045,1025.9999999997171
MITE_SDR,17,0.00040651939408236585,1337.4583603447045,1025.9999999997171
Oracle,17,,1333.0810871141061,1029.9999999997015
RAND,18,,1027.2937957445793,699.9999999997874
ITE_best,18,0.0016778575607357836,1309.8693330767437,989.9999999997701
ITE_2M,18,0.0016758097938708466,1309.8693330767437,989.9999999997701
ITE_SDR,18,0.0016768803542155865,1309.8693330767437,989.9999999997701
MITE_2M,18,0.00031750658185561524,1364.7581685707703,1029.9999999997042
MITE_SDR,18,0.0003198071502009033,1364.7581685707703,1029.9999999997042
Oracle,18,,1364.7581685707703,1029.9999999997042
RAND,19,,763.3225235837235,699.9999999997892
ITE_best,19,0.001776910821922178,1039.6664893815584,985.9999999998054
ITE_2M,19,0.0017764260038510334,1039.6664893815584,985.9999999998054
ITE_SDR,19,0.0017714400543507344,1039.6664893815584,985.9999999998054
MITE_2M,19,0.00028837511180790143,1084.7163062615646,1025.9999999997221
MITE_SDR,19,0.0002911752326379557,1084.7163062615646,1025.9999999997221
Oracle,19,,1091.4819572968709,1029.9999999997065
RAND,20,,922.5093589199823,699.999999999788
ITE_best,20,0.0018757332195067347,1188.142188336345,957.9999999997766
ITE_2M,20,0.0018747349891595983,1188.142188336345,957.9999999997766
ITE_SDR,20,0.0018746613488446616,1188.142188336345,957.9999999997766
MITE_2M,20,0.0003835937954291082,1281.780226387148,1025.99999999972
MITE_SDR,20,0.0003875880210286752,1281.780226387148,1025.99999999972
Oracle,20,,1294.9504221020968,1029.9999999997046
RAND,21,,831.516687485986,699.9999999997874
ITE_best,21,0.002373554706238877,1017.5811308401625,941.9999999998262
ITE_2M,21,0.002372915998891417,1017.5811308401625,941.9999999998262
ITE_SDR,21,0.00237130908883037,1017.5811308401625,941.9999999998262
MITE_2M,21,0.00035671628500685495,1162.9994960370493,1025.9999999997183
MITE_SDR,21,0.00035822184926838363,1162.9994960370493,1025.9999999997183
Oracle,21,,1182.1811334749375,1029.9999999997026
RAND,22,,1121.2573239352023,699.999999999789
ITE_best,22,0.001948366033500599,1336.9032783476614,981.9999999997419
ITE_2M,22,0.0019480770965565831,1336.9032783476614,981.9999999997419
ITE_SDR,22,0.0019476361580955369,1336.9032783476614,981.9999999997419
MITE_2M,22,0.00019609312892234008,1405.0980588235925,1029.999999999707
MITE_SDR,22,0.0001938460702869279,1405.0980588235925,1029.999999999707
Oracle,22,,1405.0980588235925,1029.999999999707
RAND,23,,789.27544443445,699.9999999997885
ITE_best,23,0.001905714114056106,1086.5964086464605,1009.9999999997445
ITE_2M,23,0.0019049328844068785,1086.5964086464605,1009.9999999997445
ITE_SDR,23,0.0019009942250352858,1086.5964086464605,1009.9999999997445
MITE_2M,23,0.0002897907741487192,1083.469613266719,1029.9999999997062
MITE_SDR,23,0.0002907318813079978,1083.469613266719,1029.9999999997062
Oracle,23,,1083.469613266719,1029.9999999997062
RAND,24,,1042.578160199122,699.9999999997865
ITE_best,24,0.0018784163500575352,1280.1911253461853,913.9999999997576
ITE_2M,24,0.0018779776644693444,1280.1911253461853,913.9999999997576
ITE_SDR,24,0.0018778499596213882,1280.1911253461853,913.9999999997576
MITE_2M,24,0.00015423818036927088,1511.9114583308685,1029.9999999997021
MITE_SDR,24,0.00016068406739016324,1511.9114583308685,1029.9999999997021
Oracle,24,,1511.9114583308685,1029.9999999997021
RAND,25,,850.7766705486392,699.9999999997851
ITE_best,25,0.0017749463517531226,1100.869773620825,993.9999999997733
ITE_2M,25,0.0017739393398726925,1100.869773620825,993.9999999997733
ITE_SDR,25,0.0017737270463127615,1100.869773620825,993.9999999997733
MITE_2M,25,0.0003078922364559658,1107.2052668308002,1029.9999999996999
MITE_SDR,25,0.0003060127102770195,1107.2052668308002,1029.9999999996999
Oracle,25,,1107.2052668308002,1029.9999999996999
RAND,26,,673.6329851245355,699.9999999997844
ITE_best,26,0.0019508483353671516,1026.5142822603154,997.9999999997307
ITE_2M,26,0.0019480395899943257,1026.5142822603154,997.9999999997307
ITE_SDR,26,0.001949509837928879,1026.5142822603154,997.9999999997307
MITE_2M,26,0.0001527717834407596,1029.657285422361,1029.9999999996985
MITE_SDR,26,0.0001530279512579772,1029.657285422361,1029.9999999996985
Oracle,26,,1029.657285422361,1029.9999999996985
