method,split,RMSE,AUUC,AUUC_thout
ITE_SDR,4,0.0018675020085441867,1262.8793964554764,1237.4999999996176
MITE_2M,4,0.0002994363068172273,1296.5325912246285,1287.4999999995973
MITE_SDR,4,0.00029980437812913063,1296.5325912246285,1287.4999999995973
Oracle,4,,1296.5325912246285,1287.4999999995973
RAND,5,,657.6593058549261,874.9999999996908
ITE_best,5,0.0016742900158200403,1123.631505454279,1237.4999999996337
ITE_2M,5,0.0016734560851033014,1123.631505454279,1237.4999999996337
ITE_SDR,5,0.0016709527011127792,1123.631505454279,1237.4999999996337
MITE_2M,5,0.0002744374269951157,1162.3168914947719,1287.4999999995962
MITE_SDR,5,0.00027385571924928967,1162.3168914947719,1287.4999999995962
Oracle,5,,1162.3168914947719,1287.4999999995962
RAND,6,,1048.117025997337,874.9999999996948
ITE_best,6,0.0029026358940817073,1494.4221860432258,1232.4999999996717
ITE_2M,6,0.0029020546909166475,1494.4221860432258,1232.4999999996717
ITE_SDR,6,0.0029020164643111367,1494.4221860432258,1232.4999999996717
MITE_2M,6,0.00014504402685784108,1542.584391807677,1287.4999999996028
MITE_SDR,6,0.00014371678915553378,1542.584391807677,1287.4999999996028
Oracle,6,,1542.584391807677,1287.4999999996028
RAND,7,,678.3486413922874,874.999999999694
ITE_best,7,0.0030582692865888457,1048.2441672457437,1197.4999999996976
ITE_2M,7,0.00305669674604388,1048.2441672457437,1197.4999999996976
ITE_SDR,7,0.003056916312938897,1048.2441672457437,1197.4999999996976
MITE_2M,7,0.00037363036912132943,1169.2593497905068,1287.4999999996014
MITE_SDR,7,0.0003715386210554088,1169.2593497905068,1287.4999999996014
Oracle,7,,1169.2593497905068,1287.4999999996014
RAND,8,,764.8301750014507,874.9999999996938
ITE_best,8,0.0022712949873933265,1246.8662051206509,1237.499999999636
ITE_2M,8,0.0022701850975901266,1246.8662051206509,1237.499999999636
ITE_SDR,8,0.0022706851083076894,1246.8662051206509,1237.499999999636
MITE_2M,8,0.00024352270848403015,1266.6882818278057,1287.4999999996007
MITE_SDR,8,0.0002437426338884539,1266.6882818278057,1287.4999999996007
Oracle,8,,1266.6882818278057,1287.4999999996007
RAND,9,,813.9601510553475,874.9999999996937
ITE_best,9,0.0023728441909727856,1250.904715357622,1187.4999999997049
ITE_2M,9,0.002372165477005415,1250.904715357622,1187.4999999997049
ITE_SDR,9,0.0023646226581707924,1250.904715357622,1187.4999999997049
MITE_2M,9,0.0003033669135331605,1337.450737291385,1287.499999999601
MITE_SDR,9,0.00030621712171230014,1337.450737291385,1287.499999999601
Oracle,9,,1337.450737291385,1287.499999999601
RAND,10,,874.3790289853059,874.9999999996917
ITE_best,10,0.0026563776424955933,1303.485736368964,1192.499999999657
ITE_2M,10,0.0026547265811306666,1303.485736368964,1192.499999999657
ITE_SDR,10,0.002655525581913845,1303.485736368964,1192.499999999657
MITE_2M,10,0.0002446519163917793,1380.5491331097442,1287.4999999995987
MITE_SDR,10,0.00024306335229556266,1380.5491331097442,1287.4999999995987
Oracle,10,,1380.5491331097442,1287.4999999995987
RAND,11,,848.122323471518,874.9999999996937
ITE_best,11,0.0021505072947783205,1347.5947243327744,1242.499999999664
ITE_2M,11,0.002149906007611051,1347.5947243327744,1242.499999999664
ITE_SDR,11,0.0021500834890058073,1347.5947243327744,1242.499999999664
MITE_2M,11,0.00020165659710772428,1350.828646433652,1287.499999999601
MITE_SDR,11,0.00020485322415604568,1350.828646433652,1287.499999999601
Oracle,11,,1350.828646433652,1287.499999999601
RAND,12,,837.9643567026578,874.9999999996921
ITE_best,12,0.002423198959685023,1238.9462832467743,1257.4999999996205
ITE_2M,12,0.0024218161806695174,1238.9462832467743,1257.4999999996205
ITE_SDR,12,0.002422104461496308,1238.9462832467743,1257.4999999996205
MITE_2M,12,0.0003469747963759125,1206.4681334554268,1282.499999999602
MITE_SDR,12,0.00034948666629938544,1206.4681334554268,1282.499999999602
Oracle,12,,1217.951890902279,1287.4999999995982
RAND,13,,834.3463980234555,874.9999999996938
ITE_best,13,0.0022827416310886132,1274.9516570820513,1242.4999999996674
ITE_2M,13,0.0022816014285565777,1274.9516570820513,1242.4999999996674
ITE_SDR,13,0.0022820188645466827,1274.9516570820513,1242.4999999996674
MITE_2M,13,0.00022497953665371408,1262.4859953690586,1287.499999999601
MITE_SDR,13,0.00022717722775891672,1262.4859953690586,1287.499999999601
Oracle,13,,1262.4859953690586,1287.499999999601
RAND,14,,824.6310667484722,874.9999999996924
ITE_best,14,0.002534423253667108,1176.8977495385639,1237.4999999996182
ITE_2M,14,0.0025328008145812683,1176.8977495385639,1237.4999999996182
ITE_SDR,14,0.00252226143699885,1176.8977495385639,1237.4999999996182
MITE_2M,14,0.00021425929938892314,1216.2204379484797,1287.4999999995978
MITE_SDR,14,0.00021963683884838707,1216.2204379484797,1287.4999999995978
Oracle,14,,1216.2204379484797,1287.4999999995978
RAND,15,,860.1793321267178,874.9999999996944
ITE_best,15,0.0026054689087182344,1280.2256733076722,1157.499999999673
ITE_2M,15,0.0026049375407099238,1280.2256733076722,1157.499999999673
ITE_SDR,15,0.0026049944629625964,1280.2256733076722,1157.499999999673
MITE_2M,15,0.00020317776076301134,1416.245104134584,1287.499999999601
MITE_SDR,15,0.00020873476966600354,1416.245104134584,1287.499999999601
Oracle,15,,1416.245104134584,1287.499999999601
RAND,16,,762.3018258626253,874.9999999996915
ITE_best,16,0.0018344667492694935,1233.4580027049997,1212.4999999996692
ITE_2M,16,0.0018341329709001342,1233.4580027049997,1212.4999999996692
ITE_SDR,16,0.0018341454992195374,1233.4580027049997,1212.4999999996692
MITE_2M,16,0.0003125924859940268,1313.8342519354512,1287.4999999995978
MITE_SDR,16,0.0003106110344698729,1313.8342519354512,1287.4999999995978
Oracle,16,,1313.8342519354512,1287.4999999995978
RAND,17,,843.5711701989458,874.9999999996943
ITE_best,17,0.0020822332389226978,1296.8047305458708,1262.4999999996155
ITE_2M,17,0.0020809710979231245,1296.8047305458708,1262.4999999996155
ITE_SDR,17,0.0020816262983305617,1296.8047305458708,1262.4999999996155
MITE_2M,17,0.00024655238257522945,1274.2350700804086,1287.4999999996019
MITE_SDR,17,0.0002491130918602369,1274.2350700804086,1287.4999999996019
Oracle,17,,1274.2350700804086,1287.4999999996019
RAND,18,,908.5663469224637,874.9999999996941
ITE_best,18,0.0026987212454342704,1310.897228964324,1197.4999999996974
ITE_2M,18,0.0026976323148799456,1310.897228964324,1197.4999999996974
ITE_SDR,18,0.0026977882352449533,1310.897228964324,1197.4999999996974
MITE_2M,18,0.0003126389207330211,1348.887566160331,1287.4999999996014
MITE_SDR,18,0.0003109015038891444,1348.887566160331,1287.4999999996014
Oracle,18,,1348.887566160331,1287.4999999996014
RAND,19,,799.5935895050425,874.9999999996912
ITE_best,19,0.0026588332614562254,1225.9274711854569,1187.4999999996182
ITE_2M,19,0.002658076303915147,1225.9274711854569,1187.4999999996182
ITE_SDR,19,0.0026582071778959615,1225.9274711854569,1187.4999999996182
MITE_2M,19,0.00029875442762861804,1355.8082120743684,1287.499999999596
MITE_SDR,19,0.00029853174771513643,1355.8082120743684,1287.499999999596
Oracle,19,,1355.8082120743684,1287.499999999596
RAND,20,,667.4841500142902,874.9999999996946
ITE_best,20,0.002214668469911502,1158.119065515664,1247.499999999661
ITE_2M,20,0.0022139563757564017,1158.119065515664,1247.499999999661
ITE_SDR,20,0.002213789445799883,1158.119065515664,1247.499999999661
MITE_2M,20,0.0001987928165333616,1140.8157283980133,1287.4999999996014
MITE_SDR,20,0.00019990815996270728,1140.8157283980133,1287.4999999996014
Oracle,20,,1140.8157283980133,1287.4999999996014
RAND,21,,790.388175849821,874.9999999996942
ITE_best,21,0.002249494429749731,1226.5347787558649,1227.4999999996796
ITE_2M,21,0.0022483991644954406,1226.5347787558649,1227.4999999996796
ITE_SDR,21,0.0022457022110354916,1218.73668489633,1232.499999999639
MITE_2M,21,0.0003773204530576421,1253.3488801976484,1287.499999999601
MITE_SDR,21,0.0003766777827804323,1253.3488801976484,1287.499999999601
Oracle,21,,1253.3488801976484,1287.499999999601
RAND,22,,633.0540726884647,874.9999999996919
ITE_best,22,0.0025433338053560133,1021.9787101297436,1257.4999999996207
ITE_2M,22,0.0025416190174517538,1021.9787101297436,1257.4999999996207
ITE_SDR,22,0.0025388339898256887,1021.9787101297436,1257.4999999996207
MITE_2M,22,0.00029304890723491807,1014.7437090716494,1287.4999999995978
MITE_SDR,22,0.0002913788785504606,1014.7437090716494,1287.4999999995978
Oracle,22,,1014.7437090716494,1287.4999999995978
RAND,23,,692.6405920359321,874.9999999996919
ITE_best,23,0.002752303596916675,1062.9385994696934,1217.4999999996742
ITE_2M,23,0.0027506637556152236,1062.9385994696934,1217.4999999996742
ITE_SDR,23,0.0027377573121410573,1062.9385994696934,1217.4999999996742
MITE_2M,23,0.00030065519896872695,1123.6284974164837,1287.4999999995973
MITE_SDR,23,0.0003038696801736508,1123.6284974164837,1287.4999999995973
Oracle,23,,1123.6284974164837,1287.4999999995973
RAND,24,,836.5042027549607,874.9999999996921
ITE_best,24,0.002181939511429561,1298.0046180274126,1232.4999999996696
ITE_2M,24,0.0021808709608528926,1298.0046180274126,1232.4999999996696
ITE_SDR,24,0.0021724747203818165,1298.0046180274126,1232.4999999996696
MITE_2M,24,0.00032988640888761045,1283.1438713106243,1287.4999999995975
MITE_SDR,24,0.00032780790279379133,1283.1438713106243,1287.4999999995975
Oracle,24,,1283.1438713106243,1287.4999999995975
RAND,25,,793.821573827765,874.9999999996924
ITE_best,25,0.0021332951290933613,1260.7598387525727,1227.4999999996762
ITE_2M,25,0.0021324608926029014,1260.7598387525727,1227.4999999996762
ITE_SDR,25,0.0021288808013083735,1260.7598387525727,1227.4999999996762
MITE_2M,25,0.00021742398153962858,1288.7790080805182,1287.4999999995973
MITE_SDR,25,0.00022250777182301182,1288.7790080805182,1287.4999999995973
Oracle,25,,1288.7790080805182,1287.4999999995973
RAND,26,,814.4277927848743,874.9999999996919
ITE_best,26,0.0026231257529918946,1099.4021131575814,1227.4999999996373
ITE_2M,26,0.002620730282651811,1099.4021131575814,1227.4999999996373
ITE_SDR,26,0.0026218438822454807,1099.4021131575814,1227.4999999996373
MITE_2M,26,0.00034152368233045504,1183.912562639142,1287.4999999995985
MITE_SDR,26,0.0003418038305738804,1183.912562639142,1287.4999999995985
Oracle,26,,1183.912562639142,1287.4999999995985
RAND,27,,812.5464149359359,874.9999999996929
ITE_best,27,0.0023508641850302236,1286.4491711850744,1262.4999999996526
ITE_2M,27,0.00235014248030127,1286.4491711850744,1262.4999999996526
ITE_SDR,27,0.00233922988022422,1286.4491711850744,1262.4999999996526
MITE_2M,27,0.00020601640227490073,1266.9212281440607,1287.499999999599
MITE_SDR,27,0.00020906168854989342,1266.9212281440607,1287.499999999599
Oracle,27,,1266.9212281440607,1287.499999999599
RAND,28,,754.0086237064424,874.9999999996921
ITE_best,28,0.001839867657852292,1185.4228867603883,1277.4999999996066
ITE_2M,28,0.0018376238623769483,1185.4228867603883,1277.4999999996066
ITE_SDR,28,0.0018386238945173974,1185.4228867603883,1277.4999999996066
MITE_2M,28,0.000223785142459204,1148.1240320482684,1287.4999999995991
MITE_SDR,28,0.00022249351850833112,1148.1240320482684,1287.4999999995991
Oracle,28,,1148.1240320482684,1287.4999999995991
RAND,29,,815.3232114184466,874.9999999996942
ITE_best,29,0.0022089999549902003,1259.1232582141906,1237.49999999963
ITE_2M,29,0.002208154292244904,1259.1232582141906,1237.49999999963
ITE_SDR,29,0.0022083377076997624,1259.1232582141906,1237.49999999963
MITE_2M,29,0.0002452321991563572,1290.8074052925554,1287.4999999996016
MITE_SDR,29,0.00024698135015468017,1290.8074052925554,1287.4999999996016
Oracle,29,,1290.8074052925554,1287.4999999996016
RAND,30,,882.798971544602,874.9999999996903
ITE_best,30,0.0017247013187526943,1356.1818960922017,1267.49999999964
ITE_2M,30,0.0017238826276265878,1356.1818960922017,1267.49999999964
ITE_SDR,30,0.0017244081867975344,1356.1818960922017,1267.49999999964
MITE_2M,30,0.0002276836988419458,1371.1091531048419,1287.4999999995966
MITE_SDR,30,0.00022922106673231867,1371.1091531048419,1287.4999999995966
Oracle,30,,1371.1091531048419,1287.4999999995966
RAND,31,,841.8169021396243,874.999999999693
ITE_best,31,0.0024337165555707897,1326.415105328652,1222.4999999996778
ITE_2M,31,0.00243273854448098,1326.415105328652,1222.4999999996778
ITE_SDR,31,0.0024330940115763885,1326.415105328652,1222.4999999996778
MITE_2M,31,0.0002704776992512409,1345.4613211982107,1287.4999999996003
MITE_SDR,31,0.0002756219242363468,1345.4613211982107,1287.4999999996003
Oracle,31,,1345.4613211982107,1287.4999999996003
RAND,32,,665.8013361919839,874.9999999996953
ITE_best,32,0.0019522291812819948,1104.0297659328126,1227.4999999996635
ITE_2M,32,0.0019515802497145588,1104.0297659328126,1227.4999999996635
ITE_SDR,32,0.0019385004146378615,1104.0297659328126,1227.4999999996635
MITE_2M,32,0.000317023175800819,1185.8432272249102,1287.4999999996035
MITE_SDR,32,0.00031393900185755025,1185.8432272249102,1287.4999999996035
Oracle,32,,1185.8432272249102,1287.4999999996035
RAND,33,,881.793638628089,874.9999999996909
ITE_best,33,0.0020708086677964717,1386.6833823494267,1222.4999999996755
ITE_2M,33,0.0020701647239707906,1386.6833823494267,1222.4999999996755
ITE_SDR,33,0.0020687498274309423,1386.6833823494267,1222.4999999996755
MITE_2M,33,0.00023306791954696166,1439.8878176673893,1287.4999999995957
MITE_SDR,33,0.0002365948094407951,1439.8878176673893,1287.4999999995957
Oracle,33,,1439.8878176673893,1287.4999999995957
RAND,34,,744.2621136077687,874.9999999996915
ITE_best,34,0.0022810446737771797,1182.8339930921213,1217.499999999679
ITE_2M,34,0.002280052921970122,1182.8339930921213,1217.499999999679
ITE_SDR,34,0.002273982710002976,1182.8339930921213,1217.499999999679
MITE_2M,34,0.00033512356121828397,1227.0604317985426,1287.4999999995962
MITE_SDR,34,0.00033378119253216,1227.0604317985426,1287.4999999995962
Oracle,34,,1227.0604317985426,1287.4999999995962
RAND,35,,967.4584978261955,874.9999999996937
ITE_best,35,0.0026308906834506076,1420.500066252166,1227.4999999996385
ITE_2M,35,0.0026293702349170305,1420.500066252166,1227.4999999996385
ITE_SDR,35,0.0026301699160588567,1420.500066252166,1227.4999999996385
MITE_2M,35,0.00026509156004970904,1434.4853737638991,1287.499999999601
MITE_SDR,35,0.0002675348258748826,1434.4853737638991,1287.499999999601
Oracle,35,,1434.4853737638991,1287.499999999601
RAND,36,,895.7774394688968,874.9999999996915
ITE_best,36,0.0027199705382678616,1277.2848139505347,1247.4999999996558
ITE_2M,36,0.0027187380369570495,1277.2848139505347,1247.4999999996558
ITE_SDR,36,0.002713854898974444,1277.2848139505347,1247.4999999996558
MITE_2M,36,0.00036485743668099655,1263.8530833605191,1287.4999999995962
MITE_SDR,36,0.0003629814409304019,1263.8530833605191,1287.4999999995962
Oracle,36,,1263.8530833605191,1287.4999999995962
RAND,37,,572.0147594096234,874.9999999996901
ITE_best,37,0.0017758191542530328,1021.0559458236555,1207.4999999996796
ITE_2M,37,0.0017753904454655088,1021.0559458236555,1207.4999999996796
ITE_SDR,37,0.00176786144040108,1021.0559458236555,1207.4999999996796
MITE_2M,37,0.0003260342394412622,1162.0550019183274,1287.4999999995953
MITE_SDR,37,0.0003210308167314304,1162.0550019183274,1287.4999999995953
Oracle,37,,1162.0550019183274,1287.4999999995953
RAND,38,,833.0054020685275,874.9999999996909
ITE_best,38,0.001788806999352319,1249.2343310322256,1272.499999999604
ITE_2M,38,0.001787384723258803,1249.2343310322256,1272.499999999604
ITE_SDR,38,0.0017882020616582035,1249.2343310322256,1272.499999999604
MITE_2M,38,0.0002802123668618395,1241.8227642310692,1287.4999999995962
MITE_SDR,38,0.0002817093819896456,1241.8227642310692,1287.4999999995962
Oracle,38,,1241.8227642310692,1287.4999999995962
RAND,39,,629.0473455526153,874.9999999996924
ITE_best,39,0.0021353315362265092,1105.4181841286654,1222.499999999677
ITE_2M,39,0.002134481201868542,1105.4181841286654,1222.499999999677
ITE_SDR,39,0.002128688914143421,1105.4181841286654,1222.499999999677
MITE_2M,39,0.00029171505827983523,1111.2114217483875,1287.4999999995982
MITE_SDR,39,0.00029303319036374365,1111.2114217483875,1287.4999999995982
Oracle,39,,1111.2114217483875,1287.4999999995982
RAND,40,,764.5728536729221,874.9999999996919
ITE_best,40,0.0017939743109209394,1358.0258797856695,1237.4999999996642
ITE_2M,40,0.0017916235471591851,1358.0258797856695,1237.4999999996642
ITE_SDR,40,0.0017937189119029088,1358.0258797856695,1237.4999999996642
MITE_2M,40,0.0003087262568564374,1360.8013819311714,1287.4999999995969
MITE_SDR,40,0.00031415687485027307,1360.8013819311714,1287.4999999995969
Oracle,40,,1360.8013819311714,1287.4999999995969
RAND,41,,680.670232719971,874.9999999996943
ITE_best,41,0.001730235235905876,1206.109021971457,1247.499999999661
ITE_2M,41,0.0017290873954637497,1206.109021971457,1247.499999999661
ITE_SDR,41,0.001729282824463575,1206.109021971457,1247.499999999661
MITE_2M,41,0.0002640232167252772,1173.8191296767677,1287.4999999996019
MITE_SDR,41,0.0002642857707648945,1173.8191296767677,1287.4999999996019
Oracle,41,,1173.8191296767677,1287.4999999996019
RAND,42,,826.097355593738,874.9999999996924
ITE_best,42,0.0020382338636367675,1266.9905904895784,1267.4999999996116
ITE_2M,42,0.002037139797214287,1266.9905904895784,1267.4999999996116
ITE_SDR,42,0.002030469458284333,1266.9905904895784,1267.4999999996116
MITE_2M,42,0.00032633910391349774,1255.7222611518287,1287.4999999995987
MITE_SDR,42,0.0003286911852929869,1255.7222611518287,1287.4999999995987
Oracle,42,,1255.7222611518287,1287.4999999995987
RAND,43,,799.673405785521,874.9999999996937
ITE_best,43,0.0020847429336090374,1270.7693134095236,1232.4999999996733
ITE_2M,43,0.0020837991458576752,1270.7693134095236,1232.4999999996733
ITE_SDR,43,0.0020747988862636685,1270.7693134095236,1232.4999999996733
MITE_2M,43,0.00022821036105534427,1293.1240231824459,1287.4999999996005
MITE_SDR,43,0.00022843540564524177,1293.1240231824459,1287.4999999996005
Oracle,43,,1293.1240231824459,1287.4999999996005
RAND,44,,940.6039664266937,874.9999999996901
ITE_best,44,0.0023895293513586952,1342.225218007423,1257.4999999996094
ITE_2M,44,0.002388320623972203,1342.225218007423,1257.4999999996094
ITE_SDR,44,0.0023888191430480724,1342.225218007423,1257.4999999996094
MITE_2M,44,0.0002587395485208105,1345.4303431395185,1287.499999999596
MITE_SDR,44,0.00026436060427345733,1345.4303431395185,1287.499999999596
Oracle,44,,1345.4303431395185,1287.499999999596
RAND,45,,705.4366557210597,874.9999999996916
ITE_best,45,0.002282606615193313,1127.1852132121578,1242.49999999963
ITE_2M,45,0.0022806927947466513,1127.1852132121578,1242.49999999963
ITE_SDR,45,0.00228162344803473,1127.1852132121578,1242.49999999963
MITE_2M,45,0.00023973308177186264,1111.1726217801506,1287.4999999995966
MITE_SDR,45,0.00024262511724866784,1111.1726217801506,1287.4999999995966
Oracle,45,,1111.1726217801506,1287.4999999995966
RAND,46,,828.9991166166001,874.9999999996917
ITE_best,46,0.001649490224146668,1376.0383309774945,1247.4999999996617
ITE_2M,46,0.0016492362533322787,1376.0383309774945,1247.4999999996617
ITE_SDR,46,0.0016385412515507397,1376.0383309774945,1247.4999999996617
MITE_2M,46,0.0002525387028389439,1386.075288731338,1287.4999999995969
MITE_SDR,46,0.0002500338494537705,1386.075288731338,1287.4999999995969
Oracle,46,,1386.075288731338,1287.4999999995969
RAND,47,,719.2760583176896,874.9999999996926
ITE_best,47,0.001571446949459334,1252.8635635043454,1267.4999999996119
ITE_2M,47,0.0015701409106228228,1252.8635635043454,1267.4999999996119
ITE_SDR,47,0.0015706084849990386,1252.8635635043454,1267.4999999996119
MITE_2M,47,0.0002015132010807676,1210.6739809267472,1287.4999999995982
MITE_SDR,47,0.00020236220070522445,1210.6739809267472,1287.4999999995982
Oracle,47,,1210.6739809267472,1287.4999999995982
RAND,48,,797.7312851303031,874.9999999996934
ITE_best,48,0.0011491279387206492,1391.5712624157627,1272.499999999611
ITE_2M,48,0.0011487346694661644,1391.5712624157627,1272.499999999611
ITE_SDR,48,0.001149113620763372,1391.5712624157627,1272.499999999611
MITE_2M,48,0.0003304893717949687,1351.9719582541375,1287.4999999996005
MITE_SDR,48,0.00033254847172711007,1351.9719582541375,1287.4999999996005
Oracle,48,,1351.9719582541375,1287.4999999996005
RAND,49,,444.41714129889806,874.9999999996924
ITE_best,49,0.003046008264185225,851.6159643798508,1222.4999999996794
ITE_2M,49,0.003044664372845845,851.6159643798508,1222.4999999996794
ITE_SDR,49,0.003043254450008293,851.6159643798508,1222.4999999996794
MITE_2M,49,0.00024520568931519316,901.415350732764,1287.4999999995987
MITE_SDR,49,0.00024372901348439574,901.415350732764,1287.4999999995987
Oracle,49,,901.415350732764,1287.4999999995987
RAND,50,,694.6289298745432,874.9999999996933
ITE_best,50,0.002464647529541911,1139.8794701793456,1232.4999999996762
ITE_2M,50,0.0024639218765429216,1139.8794701793456,1232.4999999996762
ITE_SDR,50,0.002463672744319894,1139.8794701793456,1232.4999999996762
MITE_2M,50,0.00016209190277268555,1156.6619282997412,1287.499999999601
MITE_SDR,50,0.00016347954748829776,1156.6619282997412,1287.499999999601
Oracle,50,,1156.6619282997412,1287.499999999601
