method,split,RMSE,AUUC,AUUC_thout
RAND,0,,668.765591165873,612.499999999729
ITE_best,0,0.002291945887990622,852.4615011627349,827.749999999661
ITE_2M,0,0.0022911311564484814,852.4615011627349,827.749999999661
ITE_SDR,0,0.002291515335984378,852.4615011627349,827.749999999661
MITE_2M,0,9.016932136704917e-05,959.8279839695215,901.2499999995838
MITE_SDR,0,9.271091365616987e-05,959.8279839695215,901.2499999995838
Oracle,0,,959.8279839695215,901.2499999995838
RAND,1,,609.2039603209159,612.4999999997297
ITE_best,1,0.0020779747349561947,701.2063995807247,817.2499999996627
ITE_2M,1,0.0020770915079423276,701.2063995807247,817.2499999996627
ITE_SDR,1,0.002081274423823588,701.2063995807247,817.2499999996627
MITE_2M,1,0.0001486785761413447,859.6633516296572,901.2499999995853
MITE_SDR,1,0.00015608137874570014,859.6633516296572,901.2499999995853
Oracle,1,,859.6633516296572,901.2499999995853
RAND,2,,783.346051966575,612.499999999731
ITE_best,2,0.0024103480424287724,994.932178833788,810.2499999996666
ITE_2M,2,0.0024092072185492304,994.932178833788,810.2499999996666
ITE_SDR,2,0.0024096214209782165,994.932178833788,810.2499999996666
MITE_2M,2,0.00024553335980998333,1103.646691741032,901.2499999995875
MITE_SDR,2,0.00024612895029252606,1103.646691741032,901.2499999995875
Oracle,2,,1103.646691741032,901.2499999995875
RAND,3,,682.1821209927984,612.4999999997276
ITE_best,3,0.0017539866289499246,908.3433160665752,796.2499999996705
ITE_2M,3,0.001751971073759606,908.3433160665752,796.2499999996705
ITE_SDR,3,0.001753655350955042,908.3433160665752,796.2499999996705
MITE_2M,3,0.0001886885123830666,1086.7655530058357,901.2499999995811
MITE_SDR,3,0.0001919835968288873,1086.7655530058357,901.2499999995811
Oracle,3,,1086.7655530058357,901.2499999995811
RAND,4,,386.2242467385986,612.4999999997276
ITE_best,4,0.00227015682253261,671.9366074739113,789.2499999996875
ITE_2M,4,0.00226947465800612,671.9366074739113,789.2499999996875
ITE_SDR,4,0.0022692537556761746,671.9366074739113,789.2499999996875
MITE_2M,4,0.00015098502854967756,817.4806609761632,901.2499999995814
MITE_SDR,4,0.00015137234227775552,817.4806609761632,901.2499999995814
Oracle,4,,817.4806609761632,901.2499999995814
RAND,5,,477.67589059095917,612.4999999997308
ITE_best,5,0.0016910088402165365,727.8812374857225,859.249999999634
ITE_2M,5,0.0016904164261646547,727.8812374857225,859.249999999634
ITE_SDR,5,0.0016901303917978918,727.8812374857225,859.249999999634
MITE_2M,5,0.0002210234068583959,734.6756409033961,901.249999999587
MITE_SDR,5,0.00022294306300292625,734.6756409033961,901.249999999587
Oracle,5,,734.6756409033961,901.249999999587
RAND,6,,519.3751069426798,612.4999999997294
ITE_best,6,0.001982688904055427,805.6081247592579,778.749999999675
ITE_2M,6,0.001978155724418742,805.6081247592579,778.749999999675
ITE_SDR,6,0.001982261943741569,805.6081247592579,778.749999999675
MITE_2M,6,0.00020791600139276575,988.3671960371352,901.2499999995846
MITE_SDR,6,0.00021293790900004427,988.3671960371352,901.2499999995846
Oracle,6,,988.3671960371352,901.2499999995846
RAND,7,,686.792196460734,612.4999999997294
ITE_best,7,0.0013497292701517148,1013.4304984262443,845.2499999996412
ITE_2M,7,0.001349431688827003,1013.4304984262443,845.2499999996412
ITE_SDR,7,0.0013480890024441963,1013.4304984262443,845.2499999996412
MITE_2M,7,0.0001737232274285968,1035.0200692859542,901.2499999995838
MITE_SDR,7,0.0001760237857808116,1035.0200692859542,901.2499999995838
Oracle,7,,1035.0200692859542,901.2499999995838
RAND,8,,730.0181541302445,612.4999999997285
ITE_best,8,0.0016576299569301756,1041.897617066028,862.749999999644
ITE_2M,8,0.0016563404591459123,1041.897617066028,862.749999999644
ITE_SDR,8,0.0016571493782391083,1041.897617066028,862.749999999644
MITE_2M,8,0.00019104043231134613,1052.0684127166119,901.2499999995837
MITE_SDR,8,0.00019265276667463865,1052.0684127166119,901.2499999995837
Oracle,8,,1052.0684127166119,901.2499999995837
RAND,9,,551.6146437456518,612.4999999997282
ITE_best,9,0.001611514355049316,750.8096748055284,866.2499999996185
ITE_2M,9,0.001609513389793759,750.8096748055284,866.2499999996185
ITE_SDR,9,0.001610672114998961,750.8096748055284,866.2499999996185
MITE_2M,9,0.00020724553453315363,785.6369149733897,901.249999999583
MITE_SDR,9,0.00020373425448058538,785.6369149733897,901.249999999583
Oracle,9,,785.6369149733897,901.249999999583
RAND,10,,670.5008329212105,612.4999999997306
ITE_best,10,0.0022642291162760847,858.8613792437956,866.2499999996312
ITE_2M,10,0.002262741993342696,858.8613792437956,866.2499999996312
ITE_SDR,10,0.0022634397759453573,858.8613792437956,866.2499999996312
MITE_2M,10,0.00020106762024232308,911.0916110025539,901.2499999995867
MITE_SDR,10,0.0001971095706393858,911.0916110025539,901.2499999995867
Oracle,10,,911.0916110025539,901.2499999995867
RAND,11,,660.6003533229959,612.4999999997258
ITE_best,11,0.0014660035612564948,1013.9107963281954,831.2499999996512
ITE_2M,11,0.0014644420578444415,1013.9107963281954,831.2499999996512
ITE_SDR,11,0.0014658231863018793,1013.9107963281954,831.2499999996512
MITE_2M,11,0.00014855451467922872,1079.2712862519975,901.2499999995788
MITE_SDR,11,0.00014602906039368468,1079.2712862519975,901.2499999995788
Oracle,11,,1079.2712862519975,901.2499999995788
RAND,12,,691.5342577618358,612.499999999728
ITE_best,12,0.002018076322988416,791.872761125145,852.2499999996387
ITE_2M,12,0.0020170480117115033,791.872761125145,852.2499999996387
ITE_SDR,12,0.002017247248873255,791.872761125145,852.2499999996387
MITE_2M,12,0.00020923212182170158,907.9078424769347,901.2499999995819
MITE_SDR,12,0.00020949798871109718,907.9078424769347,901.2499999995819
Oracle,12,,907.9078424769347,901.2499999995819
RAND,13,,601.2173830855936,612.4999999997301
