method,split,RMSE,AUUC,AUUC_thout
MITE_2M,5,0.000254968082721735,775.3617183078359,893.7499999999906
MITE_SDR,5,0.00025719820525890323,775.3617183078359,893.7499999999906
Oracle,5,,775.3617183078359,893.7499999999906
RAND,6,,377.920366317936,562.4999999999579
ITE_best,6,0.0020792687485057582,519.5013085620998,808.749999999979
ITE_2M,6,0.0020787040052754166,519.5013085620998,808.749999999979
ITE_SDR,6,0.002079164756410808,519.5013085620998,808.749999999979
MITE_2M,6,0.00014860539621299777,675.7580177124046,893.749999999992
MITE_SDR,6,0.00015212661253065612,675.7580177124046,893.749999999992
Oracle,6,,675.7580177124046,893.749999999992
RAND,7,,48.28612999226971,562.4999999999588
ITE_best,7,0.0011252404418569963,283.5782016743563,848.7499999999776
ITE_2M,7,0.0011223154547980881,283.5782016743563,848.7499999999776
ITE_SDR,7,0.0011248486394263549,283.5782016743563,848.7499999999776
MITE_2M,7,0.00020755021974286922,311.31689085259706,893.7499999999931
MITE_SDR,7,0.00020730363910650482,311.31689085259706,893.7499999999931
Oracle,7,,311.31689085259706,893.7499999999931
RAND,8,,319.1578504785175,562.4999999999574
ITE_best,8,0.0018406773437430145,532.8230607801838,841.2500000000236
ITE_2M,8,0.0018405448491870336,532.8230607801838,841.2500000000236
ITE_SDR,8,0.0018406602131122588,532.8230607801838,841.2500000000236
MITE_2M,8,0.00017604770414966523,603.9089029941146,893.7499999999911
MITE_SDR,8,0.00017735253094070935,603.9089029941146,893.7499999999911
Oracle,8,,603.9089029941146,893.7499999999911
RAND,9,,311.95025465534127,562.4999999999588
ITE_best,9,0.0018165298723914784,557.2858687644251,843.7500000000234
ITE_2M,9,0.0018165095505492492,557.2858687644251,843.7500000000234
ITE_SDR,9,0.0018166426041190107,557.2858687644251,843.7500000000234
MITE_2M,9,0.0002824766987152063,651.1582906838472,893.7499999999932
MITE_SDR,9,0.000283529560774797,651.1582906838472,893.7499999999932
Oracle,9,,651.1582906838472,893.7499999999932
RAND,10,,160.37512158608297,562.4999999999568
ITE_best,10,0.0010583554626878758,442.3500310602792,863.7499999999878
ITE_2M,10,0.001058981494740034,442.3500310602792,863.7499999999878
ITE_SDR,10,0.001058482883023671,442.3500310602792,863.7499999999878
MITE_2M,10,0.00015122167528321205,497.45570718353457,893.7499999999905
MITE_SDR,10,0.000150620609592866,497.45570718353457,893.7499999999905
Oracle,10,,497.45570718353457,893.7499999999905
RAND,11,,377.3269715924107,562.4999999999587
ITE_best,11,0.002322768454841662,544.6714303221077,851.2500000000192
ITE_2M,11,0.00232245503437042,544.6714303221077,851.2500000000192
ITE_SDR,11,0.002322526698618653,544.6714303221077,851.2500000000192
MITE_2M,11,9.344730057135653e-05,620.5544975511884,893.7499999999931
MITE_SDR,11,9.758352599987479e-05,620.5544975511884,893.7499999999931
Oracle,11,,620.5544975511884,893.7499999999931
RAND,12,,343.7681400633737,562.4999999999582
ITE_best,12,0.0018167468392461452,648.9742511993724,853.7500000000174
ITE_2M,12,0.0018168031747989443,648.9742511993724,853.7500000000174
ITE_SDR,12,0.0018167718058181642,648.9742511993724,853.7500000000174
MITE_2M,12,0.0001944852996746681,677.5988432004859,891.2499999999944
MITE_SDR,12,0.00019492906896623378,677.5988432004859,891.2499999999944
Oracle,12,,677.8368508210065,893.7499999999925
RAND,13,,251.23456424460164,562.4999999999576
ITE_best,13,0.001281194092066755,484.50896590408735,878.7499999999603
ITE_2M,13,0.0012849187831810436,484.50896590408735,878.7499999999603
ITE_SDR,13,0.001281097690965157,484.50896590408735,878.7499999999603
MITE_2M,13,0.00020634591279010265,504.4580527238601,893.7499999999918
MITE_SDR,13,0.0002115628658742707,504.4580527238601,893.7499999999918
Oracle,13,,504.4580527238601,893.7499999999918
